siteID	numCs1	numCs2	numCs3	numCs4	numCs5	numCs6	numCs7	numCs8	numCs9	numCs10	numCs11	numCs12	numCs13	numCs14	numCs15	numCs16	numCs17	numCs18
Contig28810_4092	27	19	28	38	22	18	35	40	30	25	10	33	43	49	31	41	40	37
Contig28810_4095	36	22	35	41	20	20	43	36	40	21	7	37	43	55	34	44	39	40
Contig28810_4099	36	24	38	44	19	18	48	43	39	27	7	45	44	54	30	38	40	37
Contig28810_4107	21	17	22	27	15	12	25	29	29	17	2	22	31	39	23	26	25	24
Contig28810_4112	17	15	21	21	10	10	19	21	23	15	2	23	20	35	17	23	19	15
Contig28810_4250	25	19	22	24	19	19	30	34	33	17	12	32	33	30	21	22	32	36
Contig2885_2964	15	19	20	12	16	6	13	14	17	30	40	7	33	45	32	27	38	21
Contig28854_3223	14	9	19	14	14	11	13	15	14	19	21	7	22	21	25	19	25	13
Contig28854_3388	19	22	11	20	10	9	22	12	20	38	22	14	40	37	42	26	36	24
Contig28854_4617	19	19	16	13	14	11	15	15	18	15	19	13	22	26	23	28	22	17
Contig28854_4620	19	11	0	7	14	12	8	17	22	20	20	17	10	31	26	34	24	8
Contig28854_4625	22	25	18	16	18	13	19	18	22	18	24	18	30	38	31	38	23	24
Contig28854_4635	22	22	13	16	15	11	23	14	18	15	20	15	28	30	28	39	19	22
Contig28854_4638	21	24	16	19	19	10	25	15	21	15	18	15	30	30	33	41	21	26
Contig28854_4643	22	25	13	18	19	12	23	16	22	21	18	15	29	28	34	43	20	29
Contig28854_4664	26	10	0	8	14	12	12	20	23	24	17	13	24	24	24	34	21	25
Contig28854_4676	16	9	3	12	14	13	16	20	23	26	17	19	27	28	19	33	17	27
Contig28854_6823	27	12	17	28	17	10	28	29	22	32	38	14	35	36	40	40	24	28
Contig28854_6844	24	18	14	21	11	14	23	21	21	34	42	9	28	38	38	35	23	29
Contig28854_6853	27	19	18	23	10	17	22	20	18	39	41	17	36	40	49	37	32	29
Contig28854_6945	20	17	18	21	11	12	16	11	22	43	50	15	29	35	36	42	25	22
Contig28854_6980	25	14	17	27	13	14	19	21	27	35	45	23	36	38	45	45	35	24
Contig28854_6998	20	18	19	19	12	13	29	16	24	38	44	14	34	36	39	37	31	25
Contig28854_7023	18	16	23	25	11	9	27	26	27	35	41	17	36	38	43	47	31	22
Contig28854_7041	23	19	21	22	16	11	28	26	35	39	44	18	47	47	41	45	45	28
Contig28854_7058	24	21	21	27	22	14	36	27	29	39	44	17	39	42	42	38	42	32
Contig28854_7066	17	19	21	23	18	16	27	26	23	41	43	15	44	38	36	39	34	28
Contig28854_7094	25	15	22	24	15	16	24	17	24	34	30	19	32	34	30	42	22	22
Contig28854_7394	14	13	16	16	10	14	14	15	25	24	7	12	20	19	9	22	16	22
Contig28854_7411	17	12	16	18	11	11	17	13	20	20	12	14	15	23	12	19	20	23
Contig28854_7429	17	11	10	20	11	6	18	14	12	14	9	10	18	19	13	14	18	16
Contig28854_7501	21	19	13	14	16	13	17	15	20	30	13	24	32	28	24	30	27	21
Contig28854_7726	15	16	16	15	16	11	19	14	23	26	13	16	31	25	27	22	15	14
Contig28854_8971	23	16	22	22	16	18	27	15	29	21	14	14	31	35	24	29	28	21
Contig28854_8975	19	14	24	23	19	14	24	11	27	20	13	9	27	34	20	27	24	16
Contig28854_8985	17	20	29	26	19	15	31	13	31	19	15	14	36	32	28	34	29	22
Contig28854_9003	17	16	23	19	9	12	19	15	24	19	14	14	32	29	25	30	27	22
Contig28854_15852	15	16	10	18	15	11	17	16	18	17	9	18	24	22	22	18	25	17
Contig28854_19476	19	20	25	19	19	14	28	19	27	20	22	18	38	25	33	31	23	28
Contig28854_19506	17	9	3	6	7	7	0	19	15	23	7	15	23	9	26	17	8	18
Contig28866_13629	14	6	12	9	10	8	7	10	15	9	26	10	12	22	17	19	10	14
Contig28883_10897	12	12	7	15	14	9	13	15	11	14	15	13	17	26	15	20	23	21
Contig28895_15682	34	25	24	29	16	26	33	28	29	14	21	18	27	35	32	39	31	21
Contig28895_15696	26	20	22	27	15	21	26	26	25	10	17	14	26	28	30	29	27	21
Contig28895_16655	21	15	17	17	13	22	15	18	19	20	18	18	22	18	18	20	18	24
Contig28895_25002	8	8	8	6	10	11	1	12	13	10	6	11	14	14	14	17	10	13
Contig28895_25014	10	15	12	9	13	8	10	15	15	14	6	18	21	22	19	22	15	22
Contig28895_29017	15	19	19	15	15	6	17	15	16	18	27	12	23	25	30	33	24	18
Contig289_6053	11	21	26	11	15	15	22	17	35	10	14	11	16	28	32	26	5	16
Contig28902_2574	14	11	12	15	12	6	12	18	19	17	2	17	19	23	27	29	22	17
Contig28902_2579	15	17	15	17	17	10	15	19	16	26	6	17	28	29	30	28	28	23
Contig28902_2607	17	16	17	16	16	10	19	12	8	29	14	20	26	20	27	31	20	20
Contig28902_2614	17	23	16	18	19	14	22	12	10	22	12	17	32	23	28	32	19	19
Contig28902_2622	18	20	14	21	17	9	27	14	11	21	11	14	30	28	30	24	15	16
Contig28902_2625	18	21	12	18	17	12	25	16	12	20	8	14	29	30	31	25	16	13
Contig28902_3588	16	9	14	11	12	7	18	6	12	9	13	9	24	23	23	28	24	7
Contig28902_5995	15	10	20	17	17	11	21	17	22	24	34	13	31	25	28	25	15	16
Contig28902_7225	14	4	14	9	11	10	14	16	18	4	18	12	19	26	23	9	9	19
Contig28902_7378	13	11	9	13	11	16	10	16	20	18	9	12	12	19	18	14	11	16
Contig28902_7421	10	15	12	14	6	10	12	12	12	18	5	15	21	18	17	14	19	13
Contig28903_17391	22	14	15	20	10	8	21	19	23	25	40	21	33	36	39	29	24	23
Contig28903_20869	13	14	12	15	13	11	15	13	13	13	12	9	13	18	12	17	14	6
Contig28910_109	37	33	40	27	35	36	30	17	28	34	33	23	36	32	20	29	26	24
Contig28910_3718	13	4	17	20	8	14	13	15	20	18	30	7	24	27	26	34	20	12
Contig28910_3720	12	7	18	18	7	13	16	15	19	20	27	8	24	29	28	34	18	14
Contig28910_3901	10	12	10	17	13	11	8	14	11	18	25	9	17	20	25	20	18	8
Contig28910_8815	29	13	26	24	14	16	27	18	24	36	47	12	32	31	44	43	34	24
Contig28910_8826	27	18	24	21	14	18	28	21	25	37	45	14	38	34	40	45	32	24
Contig28910_14999	20	19	28	23	10	18	22	23	18	23	41	15	37	34	44	43	37	24
Contig28910_15123	24	13	21	17	9	15	15	21	23	23	36	9	26	34	35	28	20	23
Contig28917_12101	8	11	12	12	9	10	14	13	7	17	3	18	13	14	8	17	13	16
Contig28917_12117	10	10	6	17	10	10	13	11	11	17	4	16	21	12	10	23	8	13
Contig28928_2032	17	11	22	18	12	15	21	19	21	21	19	16	25	38	30	27	9	20
Contig28928_4833	11	15	11	14	15	6	13	14	18	13	2	13	17	13	9	10	11	13
Contig28935_2738	17	18	21	18	17	4	14	12	18	22	19	12	26	24	31	20	23	13
Contig28935_15370	28	26	20	21	22	12	25	19	25	39	34	31	32	44	40	44	27	30
Contig28935_15425	18	19	17	20	11	11	25	16	21	27	34	25	33	47	32	42	32	24
Contig28935_40320	21	18	13	16	18	14	22	14	26	25	20	28	30	32	16	32	19	29
Contig28947_78905	11	9	14	15	12	7	14	11	12	9	11	2	18	22	21	21	10	6
Contig28947_80007	15	21	19	24	12	21	20	12	19	5	2	16	23	30	22	21	23	19
Contig28951_18835	17	19	16	16	11	5	13	11	15	18	22	10	28	30	28	27	20	19
Contig28951_18848	27	27	17	29	19	13	25	25	25	31	33	24	33	36	38	34	34	29
Contig28951_18866	14	17	14	18	17	11	18	22	21	22	27	17	31	30	28	29	20	18
Contig28951_18983	10	11	12	12	11	9	17	13	19	21	9	9	24	22	23	21	17	11
Contig28973_16265	24	16	23	16	15	20	26	22	30	30	43	23	37	38	38	37	29	28
Contig28973_16283	23	23	19	16	15	7	25	20	22	31	31	17	29	28	34	34	28	27
Contig28973_16301	27	26	23	22	13	11	22	20	31	45	43	20	42	30	41	38	39	26
Contig28973_16318	20	18	18	15	10	12	20	22	33	33	31	14	44	29	42	33	28	20
Contig28973_16340	13	16	18	13	11	6	12	16	19	20	19	8	25	23	25	22	13	13
Contig28973_16349	17	14	19	15	15	8	14	13	17	19	21	11	21	22	28	27	17	12
Contig28973_16367	16	13	20	17	9	17	22	19	19	25	27	21	27	34	36	37	22	18
Contig28973_16376	11	13	17	20	9	15	19	18	18	22	25	17	27	32	32	37	23	20
Contig28973_16457	14	17	17	19	14	11	20	20	22	27	32	17	31	34	28	34	21	20
Contig28973_16460	20	13	17	14	15	11	22	19	20	25	29	16	28	38	29	33	23	20
Contig28973_16466	15	14	16	15	9	5	17	15	18	22	26	14	25	31	21	26	20	17
Contig28975_8147	16	17	13	12	20	17	13	10	22	11	9	24	23	23	13	16	20	27
Contig28985_16974	15	13	11	11	11	5	12	15	14	13	7	16	27	19	16	15	8	22
Contig28985_16978	13	11	8	11	11	6	14	17	17	11	5	16	22	17	17	13	6	18
Contig28995_23736	19	14	21	15	14	7	22	15	20	17	27	13	22	34	37	45	26	19
Contig28996_9211	24	18	33	21	18	11	26	25	20	31	47	16	37	40	44	41	34	25
Contig28996_9214	23	18	30	20	18	7	28	23	18	30	44	12	33	43	41	42	36	26
Contig28996_9224	23	18	23	21	14	11	22	18	11	27	43	14	34	42	40	43	38	19
Contig28996_38089	8	9	7	8	3	8	8	11	16	4	4	8	9	12	13	9	7	6
Contig28996_38099	4	2	6	5	2	2	4	8	6	2	2	2	4	6	6	9	4	1
Contig29_22952	21	12	17	13	15	9	19	14	21	32	39	5	31	25	36	33	25	15
Contig29_22958	22	9	15	12	13	10	15	16	22	33	39	2	28	29	40	30	19	21
Contig29_22971	19	12	19	10	10	9	22	18	22	33	43	5	32	31	31	34	23	21
Contig29_22992	23	17	19	25	16	8	26	20	28	30	37	16	41	35	41	48	29	32
Contig29_23005	16	15	15	19	15	11	22	17	29	26	36	15	32	35	33	45	29	30
Contig29_23059	17	3	12	15	5	9	12	15	8	16	17	9	19	21	26	32	14	10
Contig29_23066	17	10	13	15	12	9	15	15	15	27	34	11	25	28	30	32	20	15
Contig29_23272	23	10	23	13	8	7	17	17	20	20	37	11	25	31	32	41	18	13
Contig29_23275	19	11	25	12	6	4	17	19	19	20	40	13	22	27	35	37	14	12
Contig29_23435	16	14	14	15	12	9	16	20	16	13	37	8	27	30	35	31	16	13
Contig29_28721	25	16	13	21	9	13	14	18	24	32	29	14	34	37	39	42	18	18
Contig29_28729	26	15	17	18	9	17	15	19	27	32	34	11	35	39	33	46	18	17
Contig29_28745	18	18	18	19	8	18	13	19	20	29	23	19	29	44	33	43	23	18
Contig2900_9412	26	19	16	14	12	12	19	16	15	25	24	16	28	28	28	27	24	13
Contig2900_9417	23	18	13	16	8	8	15	19	13	30	25	15	27	32	30	31	25	16
Contig2900_9437	25	23	19	17	13	13	15	16	15	35	31	21	41	31	35	47	34	22
Contig2900_9455	28	27	26	25	22	18	30	26	24	43	40	27	43	50	47	46	28	30
Contig2900_9463	22	25	23	20	18	16	25	25	20	36	36	20	34	43	43	40	29	23
Contig2900_9519	17	16	17	15	10	11	25	15	16	20	35	9	22	29	30	39	14	24
Contig2900_9538	17	18	12	27	15	8	22	19	19	25	29	15	28	40	29	38	18	31
Contig29029_1973	10	17	15	9	12	12	16	12	14	14	7	13	20	23	18	15	5	13
Contig29042_15017	15	17	16	15	15	10	16	15	13	24	9	11	18	15	18	13	16	21
Contig290590_4040	12	21	20	13	8	7	14	11	16	17	14	8	17	13	22	17	18	6
Contig29062_635	17	9	13	21	13	11	18	18	18	37	20	10	28	26	33	29	18	12
Contig29062_639	22	12	18	23	15	7	19	21	20	35	28	14	28	32	35	35	23	14
Contig29063_667	15	18	15	16	14	10	13	14	15	26	28	13	26	26	43	33	23	20
Contig29063_689	31	23	16	19	14	19	28	29	17	42	45	19	33	39	57	45	35	27
Contig29063_719	26	19	13	25	19	14	26	20	25	56	48	28	37	45	51	40	29	33
Contig29063_738	32	25	21	32	20	18	26	23	28	54	53	27	48	43	57	60	0	22
Contig29063_753	25	22	17	23	16	16	20	19	23	48	33	19	42	33	38	49	15	27
Contig29063_763	19	17	9	16	14	17	18	22	20	38	33	17	32	38	35	37	11	25
Contig29067_24331	17	13	15	18	14	14	14	18	21	19	15	19	17	17	20	19	19	18
Contig29069_32365	24	15	17	17	12	11	24	18	18	16	14	15	26	32	36	35	18	14
Contig29069_32382	23	16	16	16	11	13	19	17	17	18	12	10	28	30	30	28	18	17
Contig29071_13099	17	11	16	13	14	8	11	13	18	17	10	13	12	20	20	21	19	16
Contig29071_13211	7	8	7	5	7	0	0	7	8	15	10	5	12	19	16	14	14	8
Contig2908_7185	16	7	11	16	8	11	2	13	4	16	5	6	16	14	24	34	14	13
Contig2908_7205	20	9	16	16	13	16	7	13	12	14	8	12	17	13	26	29	15	17
Contig2908_7246	19	24	23	21	17	24	16	29	30	4	9	16	30	18	26	37	21	25
Contig2908_8350	18	23	27	20	22	23	8	26	22	8	4	24	16	23	20	14	14	29
Contig29082_17998	1	16	14	15	14	8	15	17	20	21	11	14	19	16	10	15	16	20
Contig29082_30631	24	27	23	25	25	22	25	22	25	18	22	20	38	44	53	39	23	27
Contig29082_30649	23	19	13	21	21	14	21	19	28	21	19	20	26	37	34	28	20	25
Contig29131_1549	13	19	15	25	19	10	24	18	26	33	32	10	37	24	38	31	28	24
Contig29131_1564	22	23	20	27	17	11	28	18	31	37	38	15	41	32	49	41	34	25
Contig29131_1619	21	16	11	20	12	14	19	15	19	21	17	5	27	29	32	19	20	19
Contig29131_7743	4	17	20	17	13	5	24	16	19	19	10	25	25	23	25	20	25	19
Contig29131_14303	24	12	14	19	13	17	27	20	24	14	11	17	25	20	37	19	25	29
Contig29141_26176	15	9	13	18	11	14	23	16	16	8	3	19	20	27	20	20	16	24
Contig29141_44506	22	15	17	19	14	10	22	17	15	24	16	18	23	34	44	29	26	24
Contig29145_27399	15	12	15	10	5	8	11	10	15	21	14	7	16	20	18	18	12	14
Contig29159_1228	16	11	16	17	12	8	21	20	18	23	23	16	23	32	27	36	20	21
Contig29159_1238	12	12	17	19	12	8	21	17	16	21	26	18	23	26	26	27	20	18
Contig29159_3024	20	15	17	13	9	15	21	15	20	30	32	15	23	29	36	30	22	16
Contig29159_3040	20	18	26	17	17	16	23	20	17	32	41	15	21	36	38	38	26	15
Contig29159_3086	17	9	12	25	15	11	26	21	23	32	31	16	28	28	36	36	27	20
Contig29159_3094	19	16	14	21	9	11	23	22	16	29	26	15	23	22	32	30	22	17
Contig29159_3143	11	12	19	9	12	5	13	11	16	11	26	9	26	28	27	19	13	18
Contig29159_3233	19	9	17	16	14	11	18	12	20	20	33	16	19	35	32	26	21	14
Contig29164_8673	17	18	21	16	9	10	21	18	16	15	17	17	19	32	24	23	15	16
Contig29164_9215	28	28	25	24	22	18	26	22	33	32	18	28	29	35	29	22	30	36
Contig29164_9229	14	16	20	18	13	11	19	15	17	23	13	23	24	24	16	16	20	29
Contig29164_9244	12	9	10	8	13	11	7	15	11	7	2	14	14	6	9	15	8	11
Contig29164_9284	29	32	32	26	26	26	34	36	32	20	20	27	42	37	32	42	31	37
Contig29164_38062	15	19	15	16	12	15	14	14	19	9	8	22	22	23	16	17	19	23
Contig29164_38072	15	16	14	17	14	18	17	13	23	9	9	18	26	28	18	25	17	24
Contig29164_38075	17	18	13	16	13	18	21	10	25	7	9	20	26	30	20	24	19	22
Contig29164_38105	16	17	13	8	9	12	13	11	21	12	6	15	25	26	20	18	13	21
Contig29164_40343	10	8	12	14	7	12	8	10	11	22	29	10	20	21	29	24	24	20
Contig29164_40567	10	13	18	24	13	9	14	15	14	26	40	12	30	43	45	47	21	19
Contig29164_40641	28	12	17	31	14	14	20	26	17	22	38	13	32	39	46	46	25	15
Contig29164_40695	20	4	11	21	9	11	11	16	16	24	25	12	16	42	36	32	27	13
Contig29164_40939	4	12	10	11	8	11	13	7	10	10	9	11	3	17	8	15	13	13
Contig29181_6508	18	16	21	20	8	8	21	21	11	17	25	19	33	23	29	27	27	20
Contig29181_6588	15	15	15	18	20	7	13	11	17	24	27	13	29	32	27	24	21	21
Contig29181_6606	19	19	17	18	15	15	18	18	19	31	27	19	26	28	32	31	20	25
Contig292_3079	19	18	14	17	12	10	17	20	14	20	29	11	26	22	26	31	22	13
Contig292_3086	13	20	15	17	11	9	12	22	19	25	32	10	31	24	33	34	23	19
Contig292_3099	15	18	15	15	8	11	10	14	19	21	34	12	23	27	33	28	25	20
Contig292_3110	14	15	13	14	10	9	13	10	19	18	31	8	28	23	34	29	24	16
Contig29200_7384	9	9	12	13	12	9	14	11	16	15	17	7	17	19	18	19	17	7
Contig29200_7504	18	17	23	15	7	15	21	18	22	24	18	18	19	29	32	26	21	18
Contig29216_2531	13	13	11	12	12	8	12	20	12	10	8	13	14	20	15	21	15	18
Contig29220_12716	16	20	12	16	11	10	13	14	15	10	5	14	13	14	23	13	20	17
Contig29220_13366	18	24	21	21	11	16	13	15	16	37	26	18	28	31	35	24	16	26
Contig29221_3150	14	11	17	14	12	9	19	18	16	13	16	9	19	18	25	22	23	10
Contig29221_3154	9	11	18	10	14	9	20	15	16	16	14	10	22	17	23	23	26	14
Contig29226_1880	23	17	21	19	15	14	21	20	13	44	51	13	35	35	40	27	21	27
Contig29226_1886	28	19	22	18	10	13	24	16	25	45	50	16	36	39	39	40	36	28
Contig29226_1892	27	7	11	7	11	9	18	15	18	34	48	14	31	35	31	31	30	25
Contig29226_2015	17	11	17	17	10	5	21	16	14	35	44	9	29	36	44	46	28	17
Contig29226_20731	16	20	16	15	16	20	6	15	6	14	13	15	18	16	16	14	17	12
Contig29238_9782	36	20	40	39	20	24	32	29	4	41	57	24	40	42	52	55	32	38
Contig29238_9793	41	24	43	39	17	27	36	29	3	36	53	19	42	39	51	50	31	31
Contig29238_9927	49	19	46	44	27	36	36	35	13	36	62	30	55	55	66	67	43	49
Contig29238_9938	51	28	34	40	22	31	31	30	12	38	49	29	50	48	56	53	37	38
Contig29251_112	22	20	22	26	18	23	27	24	24	25	36	22	35	47	37	37	26	29
Contig29251_4604	14	8	15	12	7	7	10	10	11	16	27	6	13	15	17	18	22	9
Contig29251_4609	17	12	17	16	7	11	12	14	17	23	36	9	21	22	27	35	30	13
Contig29251_4900	12	16	14	15	8	5	13	12	14	21	28	9	19	23	29	25	19	10
Contig29251_4905	11	14	13	14	8	5	15	14	13	22	27	7	18	24	26	27	19	11
Contig29251_7506	13	11	14	11	13	11	14	13	17	18	23	14	22	26	18	25	20	17
Contig29251_7511	16	13	21	15	14	15	24	18	20	25	31	17	28	28	28	31	27	21
Contig29251_7525	8	8	15	12	10	8	14	12	15	11	16	13	10	22	9	11	13	13
Contig29251_7546	11	11	15	10	12	9	13	15	14	19	28	12	20	20	29	22	25	19
Contig29251_20373	18	17	11	21	13	20	17	20	21	30	25	21	25	29	24	25	21	18
Contig29251_20685	22	14	20	26	12	12	21	19	18	30	49	18	26	41	46	44	29	18
Contig29251_20688	11	11	17	25	9	9	20	16	15	22	47	14	26	34	43	39	29	12
Contig29251_20789	15	17	16	23	9	8	23	16	23	28	32	14	18	29	21	34	18	15
Contig29251_20801	15	15	16	19	9	9	16	17	22	31	40	14	18	26	29	28	25	19
Contig29251_20880	17	19	19	26	12	10	23	17	30	42	48	19	22	43	38	40	32	23
Contig29251_20915	25	12	17	27	15	14	15	18	20	58	41	17	41	24	45	34	31	25
Contig29251_20933	21	16	20	23	14	8	19	18	23	40	37	16	42	37	43	38	35	20
Contig29251_20961	22	25	24	26	18	19	28	23	25	56	50	21	37	39	52	45	30	28
Contig29251_20999	18	15	21	27	10	10	23	16	23	33	27	12	32	35	31	30	23	21
Contig29251_21019	12	12	12	16	10	4	11	8	11	19	20	7	21	22	17	15	21	13
Contig29251_21024	12	12	12	16	13	9	14	10	12	17	25	7	20	20	26	18	21	14
Contig29251_21042	22	20	24	22	12	16	30	23	19	30	29	18	36	35	39	29	36	23
Contig29251_21051	23	12	21	29	15	19	30	23	25	43	31	20	35	38	38	43	41	29
Contig29251_21135	20	12	18	15	12	5	21	24	21	22	19	14	18	28	27	27	32	20
Contig29251_21149	27	18	28	22	13	14	24	25	22	38	28	29	23	36	43	32	40	26
Contig29266_3873	21	16	16	20	20	11	20	16	17	27	23	14	35	35	41	34	26	19
Contig29266_3880	21	14	17	19	21	12	19	13	16	26	26	10	31	36	39	30	26	24
Contig29266_3898	15	16	20	12	17	12	21	16	14	17	26	11	24	34	40	32	24	22
Contig29266_5462	13	8	14	17	15	13	21	14	23	32	38	12	34	32	43	40	29	17
Contig29266_5475	6	12	17	7	17	15	22	22	0	0	0	3	20	18	20	26	29	5
Contig29266_5745	5	11	14	16	11	14	14	13	0	12	0	4	13	10	15	13	28	7
Contig29266_5752	9	10	12	17	8	13	15	12	10	22	17	10	23	14	26	20	26	12
Contig29266_5855	24	13	21	22	12	9	19	19	21	23	16	10	36	35	37	32	34	20
Contig29266_5865	13	15	21	20	15	9	26	20	22	24	19	12	34	44	39	38	38	20
Contig29266_5873	17	16	25	17	13	8	25	22	23	23	19	11	35	43	41	40	31	15
Contig29266_6213	19	13	21	20	14	15	15	25	27	29	28	12	25	23	43	34	27	19
Contig29266_6234	22	14	18	15	15	11	24	10	20	25	28	11	35	27	28	28	29	20
Contig29266_6271	8	12	18	21	13	0	17	0	21	23	33	13	32	33	42	28	9	18
Contig29266_6285	16	13	19	23	13	9	24	7	16	23	38	9	30	31	34	31	25	20
Contig29266_6289	20	12	17	25	14	8	20	10	25	25	43	13	30	32	34	34	24	19
Contig29266_6295	17	11	11	15	15	6	12	12	7	18	37	5	20	28	32	36	21	17
Contig29266_6326	16	11	18	14	9	12	14	13	15	26	22	12	23	23	26	31	19	14
Contig29266_6453	16	10	19	11	14	11	15	9	18	27	28	15	18	23	27	23	21	15
Contig29273_61	15	18	14	21	12	7	14	11	15	8	5	9	19	22	17	17	11	18
Contig29273_104	14	13	9	9	13	13	19	14	24	4	8	12	20	28	17	20	12	13
Contig29279_12139	18	14	18	21	9	14	21	16	14	16	25	21	25	38	31	32	24	17
Contig29279_12184	19	11	17	17	18	8	19	19	14	20	32	14	23	31	26	32	15	13
Contig29279_12198	14	11	14	13	15	9	17	18	16	16	23	12	23	26	26	29	14	13
Contig29279_12369	13	19	23	30	8	11	12	15	23	35	39	11	31	29	35	47	30	25
Contig29279_12373	18	22	22	30	16	14	15	19	24	40	44	11	33	33	40	48	35	26
Contig29279_12389	23	18	29	32	19	14	15	19	19	33	39	12	41	33	37	41	35	24
Contig29279_16075	19	5	25	16	14	8	13	20	16	32	43	9	39	37	44	38	33	12
Contig29279_16078	19	8	26	20	13	7	13	19	18	41	44	9	36	37	47	39	34	10
Contig29279_16093	19	12	28	23	14	8	15	18	25	34	50	13	32	37	37	42	30	14
Contig29279_16096	21	20	26	28	12	12	17	20	27	41	43	14	30	38	41	38	28	14
Contig29279_16111	22	18	26	21	11	18	18	20	22	34	43	13	25	38	38	37	26	19
Contig29279_16114	20	21	21	20	9	16	18	22	19	28	40	14	25	36	33	35	22	18
Contig29279_16204	17	13	15	20	13	16	21	20	18	33	62	13	41	43	48	45	32	17
Contig29279_16227	24	25	28	25	16	15	19	20	25	56	60	22	44	46	56	54	43	23
Contig29279_16247	32	28	34	34	20	21	27	28	28	55	55	28	35	47	55	59	48	34
Contig29279_16260	27	18	25	24	13	15	23	21	16	40	40	19	27	37	42	41	41	21
Contig29279_16298	28	27	15	28	14	18	30	22	28	44	57	19	39	43	48	47	44	25
Contig29279_16303	24	23	21	28	16	18	29	22	27	44	50	19	42	43	51	46	42	27
Contig29279_16305	26	23	17	30	14	14	30	20	22	45	46	19	31	40	52	44	38	29
Contig29279_16322	26	23	24	29	12	17	31	22	12	56	61	12	41	45	49	49	40	31
Contig29279_16370	23	20	27	30	18	16	24	18	27	50	52	27	37	39	44	44	36	30
Contig29279_16408	24	14	14	22	20	17	19	19	24	41	31	20	30	32	34	32	38	23
Contig29279_16435	13	17	19	27	8	13	24	17	21	45	29	24	29	30	39	30	33	23
Contig29279_19705	15	17	14	18	11	13	16	11	15	13	9	15	16	19	15	19	13	15
Contig29296_2966	14	17	22	11	8	10	11	19	18	12	29	17	26	23	32	36	22	21
Contig29303_32907	23	16	13	25	18	13	20	19	31	25	9	26	31	29	29	27	24	27
Contig29308_43211	21	26	21	10	16	13	15	27	19	12	4	14	23	21	9	15	14	22
Contig29308_44491	21	24	28	28	15	25	20	27	32	19	11	22	25	28	16	17	21	24
Contig29308_46144	15	21	22	19	13	8	29	26	20	19	31	18	34	34	39	33	26	15
Contig29308_46147	19	22	27	22	20	13	36	31	27	28	41	25	45	44	49	44	38	25
Contig29308_46151	25	24	39	26	22	23	28	36	33	29	38	25	44	52	53	47	45	27
Contig29308_46162	28	30	38	37	25	22	42	32	39	36	43	33	49	55	57	60	47	35
Contig29308_46172	15	13	24	24	17	13	23	22	21	20	25	13	33	37	36	28	24	25
Contig29308_46633	10	15	13	11	14	13	12	15	13	12	9	11	14	12	10	8	17	14
Contig29316_3926	17	19	11	14	14	11	12	21	18	13	6	19	13	18	17	17	11	15
Contig29316_7641	18	16	18	19	16	6	19	24	21	26	23	15	24	30	26	33	27	17
Contig29316_7690	14	9	15	16	14	16	13	16	13	12	16	5	19	19	19	25	19	8
Contig29316_7696	16	13	20	20	16	20	18	17	17	17	23	13	25	19	21	28	19	19
Contig29316_7709	19	16	21	15	13	11	19	19	22	21	16	13	24	25	24	27	21	17
Contig29316_7711	21	14	19	18	12	13	17	19	20	20	16	12	24	26	27	31	19	15
Contig29316_8470	28	16	23	18	15	18	19	16	22	37	38	20	38	38	44	38	31	29
Contig29316_8495	18	24	25	19	14	9	18	20	17	24	40	18	32	31	33	34	22	25
Contig29316_8504	18	18	23	18	10	11	18	26	19	21	39	7	25	23	33	34	20	21
Contig29316_8529	28	16	31	22	11	10	14	22	23	13	42	13	28	36	37	37	21	17
Contig29316_8560	23	19	31	27	11	12	28	29	24	32	47	14	30	34	43	46	37	25
Contig29316_8564	26	21	36	24	11	12	27	30	23	27	49	15	31	31	40	37	29	23
Contig29316_8567	27	19	34	24	10	14	28	29	22	27	48	12	29	31	38	38	29	18
Contig29316_8677	25	15	22	22	17	13	23	21	16	37	37	16	38	44	40	46	25	23
Contig29316_8705	10	13	15	19	9	8	6	9	21	30	26	16	29	20	23	26	25	11
Contig29316_8840	19	12	14	10	16	13	18	13	20	33	21	11	27	25	19	32	21	15
Contig29316_9230	17	18	13	15	11	16	12	11	22	31	13	13	16	20	14	19	17	16
Contig29316_9370	22	17	17	18	17	9	18	13	24	38	26	21	34	35	27	31	28	15
Contig29316_10636	22	17	16	19	12	7	17	21	29	31	32	13	37	35	46	38	29	26
Contig29316_10682	21	16	15	21	11	10	23	14	20	30	35	14	37	35	36	41	32	20
Contig29316_10687	19	15	18	20	10	11	20	16	19	30	34	15	37	36	39	39	32	19
Contig29316_19149	23	14	23	18	15	14	21	30	13	22	13	22	29	38	30	34	22	23
Contig29316_19159	23	16	30	23	19	11	28	29	19	27	16	20	37	34	33	39	23	28
Contig29316_19162	22	14	27	22	16	11	25	26	17	22	16	18	35	36	38	32	27	28
Contig29316_19198	25	11	17	19	14	9	27	23	20	22	13	16	36	42	30	35	26	20
Contig29316_19209	23	15	23	18	11	11	23	22	22	25	17	16	32	39	30	34	23	19
Contig29316_19281	22	20	19	23	16	15	26	20	21	28	13	13	31	32	27	30	18	27
Contig29316_19298	18	15	16	20	10	17	18	17	17	22	12	12	29	24	28	22	14	20
Contig29319_15998	6	18	9	11	10	10	21	11	14	4	5	13	14	13	10	14	10	14
Contig29320_8573	18	22	20	18	14	12	23	22	28	25	30	24	28	29	36	37	25	17
