id	contig	start	end	notes_gene	fst01
Contig59222_1_6853	Contig59222	1	6853	ID=OLUR_00020624;Name=OLUR_00020624;Alias=maker-Contig59222-snap-gene-0.1;Note=Similar to TSC2: Tuberin (Homo sapiens OX%3D9606);Dbxref=InterPro:IPR003913,InterPro:IPR018515,PRINTS:PR01431,Pfam:PF03542;Ontology_term=GO:0005096,GO:0032007,GO:0033596,GO:0043547;SPID=P49815;	0.027027027027027
Contig1903_22004_30611	Contig1903	22004	30611	ID=OLUR_00005925;Name=OLUR_00005925;Alias=maker-Contig1903-snap-gene-0.5;Note=Similar to CLEC3A: C-type lectin domain family 3 member A (Bos taurus OX%3D9913);Dbxref=CDD:cd00037,Gene3D:G3DSA:3.10.100.10,InterPro:IPR001304,InterPro:IPR016186,InterPro:IPR016187,InterPro:IPR018378,Pfam:PF00059,ProSitePatterns:PS00615,ProSiteProfiles:PS50041,SMART:SM00034,SUPERFAMILY:SSF56436;SPID=Q28008;	0.064343163538874
Contig23813_9120_44910	Contig23813	9120	44910	ID=OLUR_00002123;Name=OLUR_00002123;Alias=maker-Contig23813-snap-gene-0.2;Note=Similar to TRIO: Triple functional domain protein (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:1.20.58.1940,Gene3D:G3DSA:1.20.58.60,InterPro:IPR002017,InterPro:IPR018159,Pfam:PF00435,SMART:SM00150,SUPERFAMILY:SSF46966;Ontology_term=GO:0005515;SPID=O75962;	0.0879120879120879
Contig31100_1_11717	Contig31100	1	11717	ID=OLUR_00018998;Name=OLUR_00018998;Alias=maker-Contig31100-snap-gene-0.1;Note=Similar to cmip: C-Maf-inducing protein (Xenopus laevis OX%3D8355);Dbxref=Coils:Coil;SPID=A1L3F5;	0.0789473684210526
Contig875_5194_13526	Contig875	5194	13526	ID=OLUR_00009761;Name=OLUR_00009761;Alias=snap_masked-Contig875-processed-gene-0.0;Note=Similar to bre-4: Beta-1%2C4-N-acetylgalactosaminyltransferase bre-4 (Caenorhabditis briggsae OX%3D6238);Dbxref=Gene3D:G3DSA:3.90.550.10,InterPro:IPR003859,InterPro:IPR027791,InterPro:IPR029044,PRINTS:PR02050,Pfam:PF02709,SUPERFAMILY:SSF53448;Ontology_term=GO:0005975,GO:0016757;SPID=A8Y1P7;	0
Contig56225_1_16430	Contig56225	1	16430	ID=OLUR_00012938;Name=OLUR_00012938;Alias=maker-Contig56225-snap-gene-0.3;Note=Similar to Tktl2: Transketolase-like protein 2 (Mus musculus OX%3D10090);Dbxref=CDD:cd02012,CDD:cd07033,Gene3D:G3DSA:3.40.50.920,Gene3D:G3DSA:3.40.50.970,InterPro:IPR005474,InterPro:IPR005475,InterPro:IPR009014,InterPro:IPR029061,InterPro:IPR033248,Pfam:PF00456,Pfam:PF02779,Pfam:PF02780,SMART:SM00861,SUPERFAMILY:SSF52518,SUPERFAMILY:SSF52922;Ontology_term=GO:0003824;SPID=Q9D4D4;	0.0423940149625935
Contig56225_10164_17933	Contig56225	10164	17933	ID=OLUR_00012939;Name=OLUR_00012939;Alias=maker-Contig56225-snap-gene-0.4;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.0423940149625935
Contig3181_1815_7551	Contig3181	1815	7551	ID=OLUR_00024352;Name=OLUR_00024352;Alias=maker-Contig3181-snap-gene-0.2;Note=Protein of unknown function;Dbxref=InterPro:IPR004302,Pfam:PF03067;	0.00625
Contig2254_1_11569	Contig2254	1	11569	ID=OLUR_00019191;Name=OLUR_00019191;Alias=maker-Contig2254-snap-gene-0.1;Note=Similar to VVA0006: Riboflavin biosynthesis protein VVA0006 (Vibrio vulnificus (strain YJ016) OX%3D196600);Dbxref=CDD:cd15457,Coils:Coil,Gene3D:G3DSA:1.10.357.40,InterPro:IPR012816,InterPro:IPR037238,MobiDBLite:mobidb-lite,Pfam:PF08719,SUPERFAMILY:SSF143990,TIGRFAM:TIGR02464;SPID=Q7MGG3;	-0.00400801603206413
Contig52789_1_8729	Contig52789	1	8729	ID=OLUR_00011939;Name=OLUR_00011939;Alias=snap_masked-Contig52789-processed-gene-0.1;Note=Similar to SLC16A6: Monocarboxylate transporter 7 (Homo sapiens OX%3D9606);Dbxref=CDD:cd06174,Gene3D:G3DSA:1.20.1250.20,InterPro:IPR020846,InterPro:IPR036259,SUPERFAMILY:SSF103473;SPID=O15403;	0.150510204081633
Contig43411_2219_10993	Contig43411	2219	10993	ID=OLUR_00012824;Name=OLUR_00012824;Alias=maker-Contig43411-snap-gene-0.1;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.0165745856353591
Contig64495_1_19699	Contig64495	1	19699	ID=OLUR_00009178;Name=OLUR_00009178;Alias=maker-Contig64495-snap-gene-0.2;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0
Contig30279_10229_14966	Contig30279	10229	14966	ID=OLUR_00004939;Name=OLUR_00004939;Alias=maker-Contig30279-snap-gene-0.2;Note=Similar to Fucolectin-1 (Anguilla japonica OX%3D7937);Dbxref=Gene3D:G3DSA:2.60.120.260,InterPro:IPR000421,InterPro:IPR006585,InterPro:IPR008979,Pfam:PF00754,SMART:SM00607,SUPERFAMILY:SSF49785;SPID=Q9I931;	0
Contig17705_1_33688	Contig17705	1	33688	ID=OLUR_00004279;Name=OLUR_00004279;Alias=maker-Contig17705-snap-gene-0.1;Note=Similar to Vps45: Vacuolar protein sorting-associated protein 45 (Rattus norvegicus OX%3D10116);Dbxref=Gene3D:G3DSA:3.40.50.1910,InterPro:IPR001619,InterPro:IPR027482,InterPro:IPR036045,Pfam:PF00995,SUPERFAMILY:SSF56815;Ontology_term=GO:0006904,GO:0016192;SPID=O08700;	0.037037037037037
Contig32578_1_14147	Contig32578	1	14147	ID=OLUR_00008438;Name=OLUR_00008438;Alias=maker-Contig32578-snap-gene-0.2;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:3.20.20.70,InterPro:IPR007197,InterPro:IPR013785,InterPro:IPR024521,InterPro:IPR026351,Pfam:PF12345,SFLD:SFLDS00029,SUPERFAMILY:SSF102114,TIGRFAM:TIGR04167;Ontology_term=GO:0003824,GO:0051536;	0
Contig55754_1552_16107	Contig55754	1552	16107	ID=OLUR_00014440;Name=OLUR_00014440;Alias=snap_masked-Contig55754-processed-gene-0.0;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:3.40.50.150,InterPro:IPR006342,InterPro:IPR029063,Pfam:PF05050,SUPERFAMILY:SSF53335,TIGRFAM:TIGR01444;	0.0894308943089431
Contig47979_1_3863	Contig47979	1	3863	ID=OLUR_00029224;Name=OLUR_00029224;Alias=maker-Contig47979-snap-gene-0.2;Note=Similar to Orct: Organic cation transporter protein (Drosophila melanogaster OX%3D7227);Dbxref=CDD:cd06174,Gene3D:G3DSA:1.20.1250.20,InterPro:IPR005828,InterPro:IPR005829,InterPro:IPR020846,InterPro:IPR036259,Pfam:PF00083,ProSitePatterns:PS00216,ProSiteProfiles:PS50850,SUPERFAMILY:SSF103473;Ontology_term=GO:0005215,GO:0016021,GO:0022857,GO:0055085;SPID=Q9VCA2;	0.0714285714285714
Contig40754_1_27172	Contig40754	1	27172	ID=OLUR_00006385;Name=OLUR_00006385;Alias=snap_masked-Contig40754-processed-gene-0.0;Note=Protein of unknown function;	0.00202839756592292
Contig33095_1_15220	Contig33095	1	15220	ID=OLUR_00013195;Name=OLUR_00013195;Alias=maker-Contig33095-snap-gene-0.1;Note=Similar to Hn: Protein henna (Drosophila melanogaster OX%3D7227);Dbxref=Gene3D:G3DSA:1.10.800.10,InterPro:IPR018301,InterPro:IPR019774,InterPro:IPR036329,InterPro:IPR036951,PRINTS:PR00372,Pfam:PF00351,ProSitePatterns:PS00367,ProSiteProfiles:PS51410,SUPERFAMILY:SSF56534;Ontology_term=GO:0004497,GO:0005506,GO:0009072,GO:0016714,GO:0055114;SPID=P17276;	0.0571428571428571
Contig29459_523_44076	Contig29459	523	44076	ID=OLUR_00000721;Name=OLUR_00000721;Alias=snap_masked-Contig29459-processed-gene-0.0;Note=Protein of unknown function;	-0.00778210116731518
Contig31156_12939_31020	Contig31156	12939	31020	ID=OLUR_00005777;Name=OLUR_00005777;Alias=maker-Contig31156-snap-gene-0.3;Note=Similar to slr1101: Universal stress protein Slr1101 (Synechocystis sp. (strain PCC 6803 / Kazusa) OX%3D1111708);Dbxref=CDD:cd00293,Coils:Coil,Gene3D:G3DSA:3.40.50.620,InterPro:IPR006015,InterPro:IPR006016,InterPro:IPR014729,PRINTS:PR01438,Pfam:PF00582,SUPERFAMILY:SSF52402;SPID=P72745;	0.0268595041322314
Contig18997_42054_60731	Contig18997	42054	60731	ID=OLUR_00000908;Name=OLUR_00000908;Alias=maker-Contig18997-snap-gene-0.8;Note=Similar to PCF11: Pre-mRNA cleavage complex 2 protein Pcf11 (Homo sapiens OX%3D9606);Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;SPID=O94913;	0
Contig18727_30427_47162	Contig18727	30427	47162	ID=OLUR_00001179;Name=OLUR_00001179;Alias=maker-Contig18727-snap-gene-0.4;Note=Protein of unknown function;	0.0192307692307692
Contig16063_563_35013	Contig16063	563	35013	ID=OLUR_00000657;Name=OLUR_00000657;Alias=snap_masked-Contig16063-processed-gene-0.5;Note=Similar to RAPGEF2: Rap guanine nucleotide exchange factor 2 (Canis lupus familiaris OX%3D9615);Dbxref=CDD:cd00038,CDD:cd00155,CDD:cd00992,CDD:cd06224,Gene3D:G3DSA:1.20.870.10,Gene3D:G3DSA:2.30.42.10,Gene3D:G3DSA:2.60.120.10,Gene3D:G3DSA:3.10.20.90,InterPro:IPR000159,InterPro:IPR000595,InterPro:IPR000651,InterPro:IPR001478,InterPro:IPR001895,InterPro:IPR014710,InterPro:IPR018490,InterPro:IPR023578,InterPro:IPR029071,InterPro:IPR036034,MobiDBLite:mobidb-lite,Pfam:PF00595,Pfam:PF00617,Pfam:PF00618,Pfam:PF00788,ProSiteProfiles:PS50009,ProSiteProfiles:PS50042,ProSiteProfiles:PS50106,ProSiteProfiles:PS50200,ProSiteProfiles:PS50212,SMART:SM00100,SMART:SM00147,SMART:SM00228,SMART:SM00229,SMART:SM00314,SUPERFAMILY:SSF48366,SUPERFAMILY:SSF50156,SUPERFAMILY:SSF51206,SUPERFAMILY:SSF54236;Ontology_term=GO:0005085,GO:0005515,GO:0007165,GO:0007264;SPID=F1PBJ0;	0.0656370656370656
Contig17925_1_18528	Contig17925	1	18528	ID=OLUR_00004895;Name=OLUR_00004895;Alias=maker-Contig17925-snap-gene-0.5;Note=Similar to ARHGEF26: Rho guanine nucleotide exchange factor 26 (Homo sapiens OX%3D9606);Dbxref=CDD:cd00160,CDD:cd01221,CDD:cd11793,Gene3D:G3DSA:1.20.900.10,Gene3D:G3DSA:2.30.29.30,Gene3D:G3DSA:2.30.30.40,InterPro:IPR000219,InterPro:IPR001452,InterPro:IPR001849,InterPro:IPR011993,InterPro:IPR035899,InterPro:IPR036028,MobiDBLite:mobidb-lite,Pfam:PF00018,Pfam:PF00621,ProSiteProfiles:PS50002,ProSiteProfiles:PS50003,ProSiteProfiles:PS50010,SMART:SM00233,SMART:SM00325,SMART:SM00326,SUPERFAMILY:SSF48065,SUPERFAMILY:SSF50044,SUPERFAMILY:SSF50729;Ontology_term=GO:0005089,GO:0005515,GO:0035023;SPID=Q96DR7;	0.0364963503649635
Contig28054_1_14465	Contig28054	1	14465	ID=OLUR_00016045;Name=OLUR_00016045;Alias=maker-Contig28054-snap-gene-0.4;Note=Similar to shkC: Dual specificity protein kinase shkC (Dictyostelium discoideum OX%3D44689);Dbxref=CDD:cd00173,Gene3D:G3DSA:3.30.505.10,InterPro:IPR000980,InterPro:IPR036860,MobiDBLite:mobidb-lite,PRINTS:PR00401,Pfam:PF00017,ProSiteProfiles:PS50001,SMART:SM00252,SUPERFAMILY:SSF55550;SPID=Q54Y55;	0.0355731225296443
Contig475_285_30339	Contig475	285	30339	ID=OLUR_00000433;Name=OLUR_00000433;Alias=maker-Contig475-snap-gene-0.10;Note=Similar to Gucy1a2: Guanylate cyclase soluble subunit alpha-2 (Rattus norvegicus OX%3D10116);Dbxref=CDD:cd07302,Gene3D:G3DSA:3.30.450.260,Gene3D:G3DSA:3.30.70.1230,Gene3D:G3DSA:3.90.1520.10,InterPro:IPR001054,InterPro:IPR011644,InterPro:IPR011645,InterPro:IPR024096,InterPro:IPR029787,InterPro:IPR038158,MobiDBLite:mobidb-lite,Pfam:PF00211,Pfam:PF07700,Pfam:PF07701,ProSiteProfiles:PS50125,SMART:SM00044,SUPERFAMILY:SSF111126,SUPERFAMILY:SSF55073;Ontology_term=GO:0004383,GO:0006182,GO:0009190,GO:0016849,GO:0020037,GO:0035556;SPID=Q9WVI4;	0.0029940119760479
Contig793_6769_19635	Contig793	6769	19635	ID=OLUR_00008852;Name=OLUR_00008852;Alias=maker-Contig793-snap-gene-0.2;Note=Similar to Orct: Organic cation transporter protein (Drosophila melanogaster OX%3D7227);Dbxref=CDD:cd06174,Gene3D:G3DSA:1.20.1250.20,InterPro:IPR020846,InterPro:IPR036259,MobiDBLite:mobidb-lite,SUPERFAMILY:SSF103473;SPID=Q9VCA2;	0.021505376344086
Contig793_19068_23345	Contig793	19068	23345	ID=OLUR_00008853;Name=OLUR_00008853;Alias=maker-Contig793-snap-gene-0.3;Note=Protein of unknown function;	0.0454545454545455
Contig63364_922_5319	Contig63364	922	5319	ID=OLUR_00027402;Name=OLUR_00027402;Alias=maker-Contig63364-snap-gene-0.1;Note=Similar to yngI: Putative acyl-CoA synthetase YngI (Bacillus subtilis (strain 168) OX%3D224308);Dbxref=Gene3D:G3DSA:3.30.300.30,Gene3D:G3DSA:3.40.50.12780,InterPro:IPR000873,InterPro:IPR020845,Pfam:PF00501,ProSitePatterns:PS00455,SUPERFAMILY:SSF56801;Ontology_term=GO:0003824;SPID=O31826;	0
Contig20880_1_30715	Contig20880	1	30715	ID=OLUR_00000524;Name=OLUR_00000524;Alias=maker-Contig20880-snap-gene-0.10;Note=Protein of unknown function;Dbxref=Coils:Coil,InterPro:IPR029241,MobiDBLite:mobidb-lite,Pfam:PF14994;	0.0156657963446475
Contig36885_21125_32272	Contig36885	21125	32272	ID=OLUR_00005341;Name=OLUR_00005341;Alias=maker-Contig36885-snap-gene-0.10;Note=Similar to dcd1B: Protein dcd1B (Dictyostelium discoideum OX%3D44689);Dbxref=Gene3D:G3DSA:3.60.60.10;SPID=Q54CS6;	0.00655021834061135
Contig1208_1_23909	Contig1208	1	23909	ID=OLUR_00008081;Name=OLUR_00008081;Alias=maker-Contig1208-snap-gene-0.2;Note=Protein of unknown function;	0.00625
Contig43403_2158_19773	Contig43403	2158	19773	ID=OLUR_00011538;Name=OLUR_00011538;Alias=maker-Contig43403-snap-gene-0.2;Note=Similar to Vps9d1: VPS9 domain-containing protein 1 (Mus musculus OX%3D10090);Dbxref=Coils:Coil,Gene3D:G3DSA:1.20.1050.80,InterPro:IPR003123,InterPro:IPR037191,MobiDBLite:mobidb-lite,Pfam:PF02204,ProSiteProfiles:PS51205,SUPERFAMILY:SSF109993;SPID=Q8C190;	0.0759493670886076
Contig24054_1_16792	Contig24054	1	16792	ID=OLUR_00013828;Name=OLUR_00013828;Alias=maker-Contig24054-snap-gene-0.2;Note=Similar to HMCN1: Hemicentin-1 (Homo sapiens OX%3D9606);Dbxref=CDD:cd00037,Gene3D:G3DSA:2.20.100.10,Gene3D:G3DSA:3.10.100.10,InterPro:IPR000884,InterPro:IPR001304,InterPro:IPR016186,InterPro:IPR016187,InterPro:IPR036383,PRINTS:PR01705,Pfam:PF00090,ProSiteProfiles:PS50041,ProSiteProfiles:PS50092,SMART:SM00209,SUPERFAMILY:SSF56436,SUPERFAMILY:SSF82895;SPID=Q96RW7;	0
Contig29300_15819_21552	Contig29300	15819	21552	ID=OLUR_00010370;Name=OLUR_00010370;Alias=maker-Contig29300-snap-gene-0.3;Note=Similar to HIPP41: Heavy metal-associated isoprenylated plant protein 41 (Arabidopsis thaliana OX%3D3702);Dbxref=InterPro:IPR019446,MobiDBLite:mobidb-lite,Pfam:PF10354;SPID=F4I1X0;	0.00909090909090909
Contig527_1_35315	Contig527	1	35315	ID=OLUR_00002811;Name=OLUR_00002811;Alias=maker-Contig527-snap-gene-0.5;Note=Similar to TERB1: Telomere repeats-binding bouquet formation protein 1 (Homo sapiens OX%3D9606);Dbxref=Coils:Coil,InterPro:IPR016024,SUPERFAMILY:SSF48371;SPID=Q8NA31;	0
Contig100640_1_3228	Contig100640	1	3228	ID=OLUR_00017183;Name=OLUR_00017183;Alias=snap_masked-Contig100640-processed-gene-0.0;Note=Protein of unknown function;	0
Contig47725_20457_27180	Contig47725	20457	27180	ID=OLUR_00004631;Name=OLUR_00004631;Alias=maker-Contig47725-snap-gene-0.3;Note=Similar to hes1-b: Transcription factor HES-1-B (Xenopus laevis OX%3D8355);Dbxref=CDD:cd00083,Gene3D:G3DSA:4.10.280.10,InterPro:IPR003650,InterPro:IPR011598,InterPro:IPR036638,MobiDBLite:mobidb-lite,Pfam:PF00010,Pfam:PF07527,ProSiteProfiles:PS50888,ProSiteProfiles:PS51054,SMART:SM00353,SMART:SM00511,SUPERFAMILY:SSF158457,SUPERFAMILY:SSF47459;Ontology_term=GO:0003677,GO:0006355,GO:0046983;SPID=Q8AVU4;	0.218947368421053
Contig1849_27592_36644	Contig1849	27592	36644	ID=OLUR_00004005;Name=OLUR_00004005;Alias=maker-Contig1849-snap-gene-0.4;Note=Protein of unknown function;Dbxref=InterPro:IPR027417,SUPERFAMILY:SSF52540;	0
Contig24760_55124_80414	Contig24760	55124	80414	ID=OLUR_00000250;Name=OLUR_00000250;Alias=snap_masked-Contig24760-processed-gene-0.6;Note=Protein of unknown function;	0
Contig25765_18078_40902	Contig25765	18078	40902	ID=OLUR_00001985;Name=OLUR_00001985;Alias=maker-Contig25765-snap-gene-0.3;Note=Similar to LPA: Apolipoprotein(a) (Fragment) (Macaca mulatta OX%3D9544);Dbxref=CDD:cd00096,CDD:cd00108,Gene3D:G3DSA:2.40.20.10,Gene3D:G3DSA:2.60.40.10,InterPro:IPR000001,InterPro:IPR002557,InterPro:IPR003598,InterPro:IPR003599,InterPro:IPR007110,InterPro:IPR013783,InterPro:IPR013806,InterPro:IPR036179,InterPro:IPR036508,InterPro:IPR038178,MobiDBLite:mobidb-lite,Pfam:PF00051,Pfam:PF13927,ProSiteProfiles:PS50070,ProSiteProfiles:PS50835,ProSiteProfiles:PS50940,SMART:SM00130,SMART:SM00408,SMART:SM00409,SUPERFAMILY:SSF48726,SUPERFAMILY:SSF57440,SUPERFAMILY:SSF57625;Ontology_term=GO:0005576,GO:0006030,GO:0008061;SPID=P14417;	0.0406147091108672
Contig18145_128_16209	Contig18145	128	16209	ID=OLUR_00003970;Name=OLUR_00003970;Alias=maker-Contig18145-snap-gene-0.4;Note=Similar to Fructose-bisphosphate aldolase (Schistosoma mansoni OX%3D6183);Dbxref=Gene3D:G3DSA:3.20.20.70,InterPro:IPR000741,InterPro:IPR013785,InterPro:IPR029768,Pfam:PF00274,ProSitePatterns:PS00158,SUPERFAMILY:SSF51569;Ontology_term=GO:0003824,GO:0004332,GO:0006096;SPID=P53442;	0.0446428571428571
Contig69847_1_3316	Contig69847	1	3316	ID=OLUR_00029918;Name=OLUR_00029918;Alias=maker-Contig69847-snap-gene-0.0;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:2.170.300.10;	0.0533807829181495
Contig18968_36195_53080	Contig18968	36195	53080	ID=OLUR_00001548;Name=OLUR_00001548;Alias=maker-Contig18968-snap-gene-0.4;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.0555555555555556
Contig31106_28626_58006	Contig31106	28626	58006	ID=OLUR_00001181;Name=OLUR_00001181;Alias=maker-Contig31106-snap-gene-0.6;Note=Similar to SYT15: Synaptotagmin-15 (Homo sapiens OX%3D9606);Dbxref=CDD:cd08390,Gene3D:G3DSA:2.60.40.150,InterPro:IPR000008,InterPro:IPR001565,InterPro:IPR035892,PRINTS:PR00360,PRINTS:PR00399,Pfam:PF00168,ProSiteProfiles:PS50004,SMART:SM00239,SUPERFAMILY:SSF49562;Ontology_term=GO:0016020;SPID=Q9BQS2;	0.027027027027027
Contig30370_1_5533	Contig30370	1	5533	ID=OLUR_00027088;Name=OLUR_00027088;Alias=maker-Contig30370-snap-gene-0.1;Note=Similar to Kif21a: Kinesin-like protein KIF21A (Mus musculus OX%3D10090);Dbxref=Coils:Coil,Gene3D:G3DSA:3.40.850.10,InterPro:IPR001752,InterPro:IPR027417,InterPro:IPR036961,Pfam:PF00225,ProSiteProfiles:PS50067,SUPERFAMILY:SSF52540;Ontology_term=GO:0003777,GO:0005524,GO:0007018,GO:0008017;SPID=Q9QXL2;	0.00631578947368421
Contig22903_1_31916	Contig22903	1	31916	ID=OLUR_00002220;Name=OLUR_00002220;Alias=maker-Contig22903-snap-gene-0.2;Note=Similar to Allene oxide synthase-lipoxygenase protein (Plexaura homomalla OX%3D47982);Dbxref=CDD:cd00113,Gene3D:G3DSA:1.20.245.10,Gene3D:G3DSA:2.40.180.10,Gene3D:G3DSA:3.10.450.60,InterPro:IPR001024,InterPro:IPR013819,InterPro:IPR020834,InterPro:IPR036226,InterPro:IPR036392,InterPro:IPR037060,PRINTS:PR00087,Pfam:PF00305,Pfam:PF01477,ProSitePatterns:PS00081,ProSiteProfiles:PS50095,ProSiteProfiles:PS51393,SMART:SM00308,SUPERFAMILY:SSF48484,SUPERFAMILY:SSF49723;Ontology_term=GO:0004096,GO:0005515,GO:0016702,GO:0020037,GO:0046872,GO:0055114;SPID=O16025;	0.17838246409675
Contig668_17385_31191	Contig668	17385	31191	ID=OLUR_00002552;Name=OLUR_00002552;Alias=maker-Contig668-snap-gene-0.3;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.241197183098592
Contig35850_1_11409	Contig35850	1	11409	ID=OLUR_00019400;Name=OLUR_00019400;Alias=snap_masked-Contig35850-processed-gene-0.0;Note=Similar to PSAP: Prosaposin (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:1.10.225.10,InterPro:IPR007856,InterPro:IPR008138,InterPro:IPR008139,InterPro:IPR008373,InterPro:IPR011001,PRINTS:PR01797,Pfam:PF03489,Pfam:PF05184,ProSiteProfiles:PS50015,SMART:SM00741,SUPERFAMILY:SSF47862;Ontology_term=GO:0005764,GO:0006629,GO:0006665;SPID=P07602;	0.120481927710843
Contig41305_1784_11571	Contig41305	1784	11571	ID=OLUR_00008074;Name=OLUR_00008074;Alias=snap_masked-Contig41305-processed-gene-0.2;Note=Similar to NLGN4Y: Neuroligin-4%2C Y-linked (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:3.40.50.1820,InterPro:IPR002018,InterPro:IPR019819,InterPro:IPR029058,Pfam:PF00135,ProSitePatterns:PS00941,SUPERFAMILY:SSF53474;SPID=Q8NFZ3;	0.0285714285714286
Contig22695_25772_34869	Contig22695	25772	34869	ID=OLUR_00001751;Name=OLUR_00001751;Alias=maker-Contig22695-snap-gene-0.3;Note=Protein of unknown function;Dbxref=CDD:cd06093,Gene3D:G3DSA:3.30.1520.10,InterPro:IPR001683,InterPro:IPR036871,Pfam:PF00787,ProSiteProfiles:PS50195,SMART:SM00312,SUPERFAMILY:SSF64268;Ontology_term=GO:0035091;	0.16
Contig4098_1_7256	Contig4098	1	7256	ID=OLUR_00024780;Name=OLUR_00024780;Alias=maker-Contig4098-snap-gene-0.1;Note=Similar to Diaph1: Protein diaphanous homolog 1 (Rattus norvegicus OX%3D10116);Dbxref=Coils:Coil,Gene3D:G3DSA:1.10.238.150,Gene3D:G3DSA:1.20.58.2220,Gene3D:G3DSA:1.20.58.630,InterPro:IPR010472,InterPro:IPR015425,InterPro:IPR016024,MobiDBLite:mobidb-lite,Pfam:PF02181,Pfam:PF06367,ProSiteProfiles:PS51444,SMART:SM00498,SMART:SM01139,SUPERFAMILY:SSF101447,SUPERFAMILY:SSF48371,SUPERFAMILY:SSF57997;Ontology_term=GO:0003779,GO:0016043;SPID=F1M775;	0.045643153526971
Contig27944_1161_43592	Contig27944	1161	43592	ID=OLUR_00000521;Name=OLUR_00000521;Alias=maker-Contig27944-snap-gene-0.6;Note=Similar to rsgI6: Anti-sigma-I factor RsgI6 (Clostridium thermocellum (strain ATCC 27405 / DSM 1237 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372) OX%3D203119);Dbxref=Gene3D:G3DSA:2.60.120.260,Gene3D:G3DSA:3.20.20.80,InterPro:IPR001000,InterPro:IPR003305,InterPro:IPR008979,InterPro:IPR017853,Pfam:PF00331,Pfam:PF02018,ProSiteProfiles:PS51760,SMART:SM00633,SUPERFAMILY:SSF49785,SUPERFAMILY:SSF51445;Ontology_term=GO:0004553,GO:0005975,GO:0016798;SPID=A3DH97;	0.0166666666666667
Contig21587_30913_49226	Contig21587	30913	49226	ID=OLUR_00001865;Name=OLUR_00001865;Alias=snap_masked-Contig21587-processed-gene-0.4;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:2.170.140.10,InterPro:IPR002557,InterPro:IPR036508,Pfam:PF01607,ProSiteProfiles:PS50940,SMART:SM00494,SUPERFAMILY:SSF57625;Ontology_term=GO:0005576,GO:0006030,GO:0008061;	0
Contig24722_1960_12460	Contig24722	1960	12460	ID=OLUR_00008728;Name=OLUR_00008728;Alias=maker-Contig24722-snap-gene-0.4;Note=Protein of unknown function;Dbxref=Coils:Coil,InterPro:IPR009533,MobiDBLite:mobidb-lite,Pfam:PF06625;	0.104761904761905
Contig27021_17820_29698	Contig27021	17820	29698	ID=OLUR_00006250;Name=OLUR_00006250;Alias=maker-Contig27021-snap-gene-0.5;Note=Protein of unknown function;	0.0895008605851979
Contig2028_19090_22760	Contig2028	19090	22760	ID=OLUR_00009605;Name=OLUR_00009605;Alias=maker-Contig2028-snap-gene-0.3;Note=Similar to IFI44: Interferon-induced protein 44 (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:3.40.50.300,InterPro:IPR027417,SUPERFAMILY:SSF52540;SPID=Q8TCB0;	0
Contig145810_1_7061	Contig145810	1	7061	ID=OLUR_00020053;Name=OLUR_00020053;Alias=maker-Contig145810-snap-gene-0.1;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.00544464609800363
Contig30091_1_23154	Contig30091	1	23154	ID=OLUR_00009378;Name=OLUR_00009378;Alias=maker-Contig30091-snap-gene-0.3;Note=Similar to TBC1D5: TBC1 domain family member 5 (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:1.10.472.80,InterPro:IPR000195,InterPro:IPR035969,MobiDBLite:mobidb-lite,Pfam:PF00566,ProSiteProfiles:PS50086,SUPERFAMILY:SSF47923;SPID=Q92609;	0.09375
Contig29736_11919_27325	Contig29736	11919	27325	ID=OLUR_00007261;Name=OLUR_00007261;Alias=maker-Contig29736-snap-gene-0.3;Note=Similar to Cnbd2: Cyclic nucleotide-binding domain-containing protein 2 (Mus musculus OX%3D10090);Dbxref=CDD:cd00038,Coils:Coil,Gene3D:G3DSA:2.60.120.10,InterPro:IPR000595,InterPro:IPR014710,InterPro:IPR018490,Pfam:PF00027,ProSiteProfiles:PS50042,SMART:SM00100,SUPERFAMILY:SSF51206;SPID=Q9D5U8;	0
