"Quant_Varia"	"contig_gene"	"start_gene"	"end_gene"	"Pst_Values"
"Contig34318_14351_38614"	"Contig34318"	"14351"	"38614"	0.239019755457655
"Contig34318_2714_37563"	"Contig34318"	"2714"	"37563"	0.239019755457655
"Contig34342_4109_16952"	"Contig34342"	"4109"	"16952"	0.810772860205231
"Contig3436_1_10379"	"Contig3436"	"1"	"10379"	0.152127938670771
"Contig34440_1_3337"	"Contig34440"	"1"	"3337"	0.453018477764959
"Contig34453_11551_14677"	"Contig34453"	"11551"	"14677"	0.178874478600442
"Contig34453_8908_14677"	"Contig34453"	"8908"	"14677"	0.178874478600442
"Contig34544_2309_18977"	"Contig34544"	"2309"	"18977"	0.010148653250752
"Contig34544_743_17768"	"Contig34544"	"743"	"17768"	0.010148653250752
"Contig34596_10571_27315"	"Contig34596"	"10571"	"27315"	0.740139082268807
"Contig34601_1_1743"	"Contig34601"	"1"	"1743"	0.707136624351216
"Contig34681_1_16675"	"Contig34681"	"1"	"16675"	0.0971886675199771
"Contig3469_1_18404"	"Contig3469"	"1"	"18404"	0.318424510030919
"Contig347_999_24401"	"Contig347"	"999"	"24401"	0.174206671853775
"Contig34720_1332_13670"	"Contig34720"	"1332"	"13670"	0.210955207764381
"Contig34824_15832_28016"	"Contig34824"	"15832"	"28016"	0.0342483311106805
"Contig34827_893_14607"	"Contig34827"	"893"	"14607"	0.0825677196356045
"Contig34998_1_28409"	"Contig34998"	"1"	"28409"	0.417890950729951
"Contig350_2645_26552"	"Contig350"	"2645"	"26552"	0.0204671680532864
"Contig3507_1_14625"	"Contig3507"	"1"	"14625"	0.1618444989548
"Contig35089_22386_27575"	"Contig35089"	"22386"	"27575"	0.00611782952821615
"Contig35089_24146_30994"	"Contig35089"	"24146"	"30994"	0.00611782952821615
"Contig35090_1_7973"	"Contig35090"	"1"	"7973"	0.311250875474135
"Contig35097_1_9880"	"Contig35097"	"1"	"9880"	0.673241446990763
"Contig35176_1383_36646"	"Contig35176"	"1383"	"36646"	0.0817792136443832
"Contig352_28747_52118"	"Contig352"	"28747"	"52118"	0.598016055430659
"Contig35237_5197_9418"	"Contig35237"	"5197"	"9418"	0.221435305091541
"Contig35241_1_34909"	"Contig35241"	"1"	"34909"	0.507080891038873
"Contig35326_5997_13100"	"Contig35326"	"5997"	"13100"	0.35662370415992
"Contig3543_1_8974"	"Contig3543"	"1"	"8974"	0.476394905666552
"Contig35454_15742_29111"	"Contig35454"	"15742"	"29111"	0.202713281090722
"Contig35599_1_2270"	"Contig35599"	"1"	"2270"	0.0569932518253629
"Contig356_1_22098"	"Contig356"	"1"	"22098"	0.0305592458099849
"Contig35609_311_9566"	"Contig35609"	"311"	"9566"	0.585491708996483
"Contig35635_1_17699"	"Contig35635"	"1"	"17699"	0.147993250212562
"Contig35635_1_5727"	"Contig35635"	"1"	"5727"	0.147993250212562
"Contig35681_3705_31142"	"Contig35681"	"3705"	"31142"	0.33988593513253
"Contig35774_14912_24039"	"Contig35774"	"14912"	"24039"	0.0848625296017743
"Contig35824_1_11221"	"Contig35824"	"1"	"11221"	0.25495600960104
"Contig35838_2968_24698"	"Contig35838"	"2968"	"24698"	0.738863445131159
"Contig35942_1_21331"	"Contig35942"	"1"	"21331"	0.314594140742335
"Contig35965_1896_10244"	"Contig35965"	"1896"	"10244"	0.67737076643087
"Contig36_20630_65066"	"Contig36"	"20630"	"65066"	0.833481299154914
"Contig36016_1313_25853"	"Contig36016"	"1313"	"25853"	0.615159952708297
"Contig36080_1_10025"	"Contig36080"	"1"	"10025"	0.838947005241543
"Contig36080_1523_20322"	"Contig36080"	"1523"	"20322"	0.845138037628995
"Contig36085_1_8594"	"Contig36085"	"1"	"8594"	0.0892772933984241
"Contig36118_930_14420"	"Contig36118"	"930"	"14420"	0.00147379229080506
"Contig36225_1_8231"	"Contig36225"	"1"	"8231"	0.0998232126819603
"Contig36326_1_26838"	"Contig36326"	"1"	"26838"	0.170089770327292
"Contig36333_5726_19474"	"Contig36333"	"5726"	"19474"	0.012195941376981
"Contig36333_8368_20284"	"Contig36333"	"8368"	"20284"	0.012195941376981
"Contig36360_15886_24599"	"Contig36360"	"15886"	"24599"	0.71949593906649
"Contig36360_21207_32745"	"Contig36360"	"21207"	"32745"	0.0691199171903662
"Contig36467_1_37513"	"Contig36467"	"1"	"37513"	0.493035530136953
"Contig36525_1_28767"	"Contig36525"	"1"	"28767"	0.779686363534845
"Contig36532_630_23020"	"Contig36532"	"630"	"23020"	0.734345442631991
"Contig36569_289_15808"	"Contig36569"	"289"	"15808"	0.686110733149275
"Contig36584_1_10082"	"Contig36584"	"1"	"10082"	0.402116864582415
"Contig36640_1_15701"	"Contig36640"	"1"	"15701"	0.696604499319653
"Contig36689_24071_44626"	"Contig36689"	"24071"	"44626"	0.00917593877231447
"Contig36703_1_4901"	"Contig36703"	"1"	"4901"	0.419798582504145
"Contig36747_1_13822"	"Contig36747"	"1"	"13822"	0.044671968368753
"Contig36756_1_8490"	"Contig36756"	"1"	"8490"	0.00392186548989357
"Contig36769_1_11695"	"Contig36769"	"1"	"11695"	0.141537118543641
"Contig36798_1897_21617"	"Contig36798"	"1897"	"21617"	0.32422329282814
"Contig36818_1_25478"	"Contig36818"	"1"	"25478"	0.00565521403196234
"Contig369_16659_34970"	"Contig369"	"16659"	"34970"	0.0475548298744983
"Contig36958_4448_26234"	"Contig36958"	"4448"	"26234"	0.348225135658577
"Contig37021_2600_12446"	"Contig37021"	"2600"	"12446"	0.263526439250446
"Contig370943_1_3600"	"Contig370943"	"1"	"3600"	0.0085877158550295
"Contig37168_1_17729"	"Contig37168"	"1"	"17729"	0.51454196065006
"Contig37183_1_8654"	"Contig37183"	"1"	"8654"	0.728361514535779
"Contig37344_17464_20363"	"Contig37344"	"17464"	"20363"	0.559396262530176
"Contig37643_7646_24427"	"Contig37643"	"7646"	"24427"	0.0570319388258208
"Contig37656_17451_39752"	"Contig37656"	"17451"	"39752"	0.359003008017371
"Contig37691_509_22097"	"Contig37691"	"509"	"22097"	0.168437193752122
"Contig377_1_15581"	"Contig377"	"1"	"15581"	0.815518760261341
"Contig37755_1055_38103"	"Contig37755"	"1055"	"38103"	0.346922177598578
"Contig38_45081_58921"	"Contig38"	"45081"	"58921"	0.180617537251045
"Contig38061_6157_15740"	"Contig38061"	"6157"	"15740"	0.332211065866608
"Contig38096_13206_27002"	"Contig38096"	"13206"	"27002"	0.292258678392146
"Contig38166_1062_30781"	"Contig38166"	"1062"	"30781"	0.572572953754531
"Contig38237_1_9800"	"Contig38237"	"1"	"9800"	0.028072625721653
"Contig38252_1_19621"	"Contig38252"	"1"	"19621"	0.433610795340917
"Contig383_1304_31980"	"Contig383"	"1304"	"31980"	0.127345118835622
"Contig38300_5250_34879"	"Contig38300"	"5250"	"34879"	0.138002699505034
"Contig38365_3600_17949"	"Contig38365"	"3600"	"17949"	0.329481622432013
"Contig38421_7353_35137"	"Contig38421"	"7353"	"35137"	0.33932639820147
"Contig38503_1_7804"	"Contig38503"	"1"	"7804"	2.98492657046116e-05
"Contig3856_1_9294"	"Contig3856"	"1"	"9294"	0.471786980786956
"Contig38661_1_15385"	"Contig38661"	"1"	"15385"	0.367418070291437
"Contig38662_2679_26936"	"Contig38662"	"2679"	"26936"	0.305162565972903
"Contig38662_6267_24673"	"Contig38662"	"6267"	"24673"	0.696667075307977
"Contig38664_1_53017"	"Contig38664"	"1"	"53017"	0.545194024006058
"Contig38771_1_3107"	"Contig38771"	"1"	"3107"	0.579452109925655
"Contig38794_1_11194"	"Contig38794"	"1"	"11194"	0.0604206882579127
"Contig38804_1_3831"	"Contig38804"	"1"	"3831"	0.490473622986215
"Contig38808_1_20498"	"Contig38808"	"1"	"20498"	0.196084929431931
"Contig38931_6343_24176"	"Contig38931"	"6343"	"24176"	0.218274015193583
"Contig38951_1_16585"	"Contig38951"	"1"	"16585"	0.544253900093606
"Contig39085_1393_28277"	"Contig39085"	"1393"	"28277"	0.329600396125625
"Contig39114_1_7298"	"Contig39114"	"1"	"7298"	0.409223169536161
"Contig3913_133_6493"	"Contig3913"	"133"	"6493"	0.0442159631984543
"Contig39190_18220_27253"	"Contig39190"	"18220"	"27253"	0.186397922326368
"Contig392_28997_38630"	"Contig392"	"28997"	"38630"	0.0657071965916067
"Contig39308_1_9232"	"Contig39308"	"1"	"9232"	0.0345125579188342
"Contig39521_1_18279"	"Contig39521"	"1"	"18279"	0.0183048086552763
"Contig39539_1704_13505"	"Contig39539"	"1704"	"13505"	0.5546032255615
"Contig39569_1_14867"	"Contig39569"	"1"	"14867"	0.0798343281148399
"Contig39605_1_28306"	"Contig39605"	"1"	"28306"	0.681290618786892
"Contig39676_1_10032"	"Contig39676"	"1"	"10032"	0.10249607490312
"Contig39699_2594_16430"	"Contig39699"	"2594"	"16430"	0.177762848861601
"Contig39699_6175_13497"	"Contig39699"	"6175"	"13497"	0.177762848861601
"Contig39707_22208_38555"	"Contig39707"	"22208"	"38555"	0.453330944207204
"Contig39791_1_5801"	"Contig39791"	"1"	"5801"	0.45920971763173
"Contig39798_932_11000"	"Contig39798"	"932"	"11000"	0.537447097613759
"Contig398_1_27654"	"Contig398"	"1"	"27654"	0.506583038923076
"Contig398_10457_37435"	"Contig398"	"10457"	"37435"	0.519759514086441
"Contig39974_16165_35734"	"Contig39974"	"16165"	"35734"	0.00351714124403513
"Contig39975_1_2752"	"Contig39975"	"1"	"2752"	0.201084255451561
"Contig40_8415_23464"	"Contig40"	"8415"	"23464"	0.520897031663134
"Contig4002_1_6199"	"Contig4002"	"1"	"6199"	0.559597839283611
"Contig4005_2772_11114"	"Contig4005"	"2772"	"11114"	0.0541820391894961
"Contig4005_3441_11180"	"Contig4005"	"3441"	"11180"	0.0541820391894961
"Contig40218_1_3281"	"Contig40218"	"1"	"3281"	0.318778882088313
"Contig40218_1203_6323"	"Contig40218"	"1203"	"6323"	0.449523796077498
"Contig40253_1_15532"	"Contig40253"	"1"	"15532"	0.0373984470007898
"Contig40260_1_24707"	"Contig40260"	"1"	"24707"	0.119015834255437
"Contig40260_9433_24707"	"Contig40260"	"9433"	"24707"	0.0649583571024948
"Contig403_1_3979"	"Contig403"	"1"	"3979"	7.32485148763811e-06
"Contig40373_6717_18521"	"Contig40373"	"6717"	"18521"	0.647455129943458
"Contig40520_1_11494"	"Contig40520"	"1"	"11494"	0.105734550776315
"Contig40552_1_10021"	"Contig40552"	"1"	"10021"	0.286588880393584
"Contig40566_1073_9064"	"Contig40566"	"1073"	"9064"	0.0195449353364116
"Contig40588_1_12309"	"Contig40588"	"1"	"12309"	0.0193123723224248
"Contig406_1_19109"	"Contig406"	"1"	"19109"	0.378818183920549
"Contig406_27193_49050"	"Contig406"	"27193"	"49050"	0.189523121582078
"Contig4063_575_5456"	"Contig4063"	"575"	"5456"	0.0079753249900697
"Contig4074_1_15383"	"Contig4074"	"1"	"15383"	0.0685243406908737
"Contig4078_1_8082"	"Contig4078"	"1"	"8082"	0.510219322888534
"Contig40789_2975_18509"	"Contig40789"	"2975"	"18509"	0.127850031800776
"Contig40928_20702_31778"	"Contig40928"	"20702"	"31778"	0.00273758357003189
"Contig41_26491_52231"	"Contig41"	"26491"	"52231"	0.0982666745034644
"Contig41020_278_5561"	"Contig41020"	"278"	"5561"	0.547655231093031
"Contig41020_3070_25629"	"Contig41020"	"3070"	"25629"	0.738140034313482
"Contig41070_1_15282"	"Contig41070"	"1"	"15282"	0.0454995242180359
"Contig41076_3458_24537"	"Contig41076"	"3458"	"24537"	0.463519304323874
"Contig41087_1_12529"	"Contig41087"	"1"	"12529"	0.478876672763457
"Contig41130_1_16195"	"Contig41130"	"1"	"16195"	0.418633298479371
"Contig41175_1_3485"	"Contig41175"	"1"	"3485"	0.0546289817892853
"Contig41176_1_6413"	"Contig41176"	"1"	"6413"	0.676697856713782
"Contig41176_2935_14409"	"Contig41176"	"2935"	"14409"	0.12053223505785
"Contig41298_1_12195"	"Contig41298"	"1"	"12195"	0.154905821873444
"Contig41315_1_7993"	"Contig41315"	"1"	"7993"	0.130237470843703
"Contig41354_1_30573"	"Contig41354"	"1"	"30573"	0.0612998760039356
"Contig41368_1147_14003"	"Contig41368"	"1147"	"14003"	0.00721248755075324
"Contig41429_1_12640"	"Contig41429"	"1"	"12640"	0.480384092565495
"Contig41480_1_16123"	"Contig41480"	"1"	"16123"	0.462591901256394
"Contig41518_1_5376"	"Contig41518"	"1"	"5376"	0.525499606345708
"Contig41593_1_8616"	"Contig41593"	"1"	"8616"	0.0906839993578064
"Contig41603_1294_12765"	"Contig41603"	"1294"	"12765"	0.1020617259026
"Contig416279_1_4775"	"Contig416279"	"1"	"4775"	0.711678338482408
"Contig41684_6776_14299"	"Contig41684"	"6776"	"14299"	0.904088721248808
"Contig41685_3905_11932"	"Contig41685"	"3905"	"11932"	0.545704102839324
"Contig41893_1_9969"	"Contig41893"	"1"	"9969"	0.18216693734421
"Contig419_30958_43937"	"Contig419"	"30958"	"43937"	0.643928772890003
"Contig41903_1_7057"	"Contig41903"	"1"	"7057"	0.0374447273085014
"Contig41976_16020_26101"	"Contig41976"	"16020"	"26101"	0.210344383770877
"Contig4202_1_9128"	"Contig4202"	"1"	"9128"	0.450959935129938
"Contig4203_1_8502"	"Contig4203"	"1"	"8502"	0.240330330247151
"Contig42096_1_28492"	"Contig42096"	"1"	"28492"	0.296597486239118
"Contig42111_5809_21806"	"Contig42111"	"5809"	"21806"	0.406247473869336
"Contig42161_2016_12045"	"Contig42161"	"2016"	"12045"	0.281309134361692
"Contig42233_1_10060"	"Contig42233"	"1"	"10060"	0.633426378479203
"Contig42329_1_22656"	"Contig42329"	"1"	"22656"	0.265580931352374
"Contig42387_28334_34009"	"Contig42387"	"28334"	"34009"	0.00711624057823199
"Contig42485_1_5721"	"Contig42485"	"1"	"5721"	0.00799112280337905
"Contig42485_4196_16971"	"Contig42485"	"4196"	"16971"	0.533001569766456
"Contig42560_1_8655"	"Contig42560"	"1"	"8655"	0.536490814776196
"Contig42622_1_16918"	"Contig42622"	"1"	"16918"	0.531392963341693
"Contig42678_1_25021"	"Contig42678"	"1"	"25021"	0.876112868058324
"Contig42686_1_16050"	"Contig42686"	"1"	"16050"	0.311407006579383
"Contig42707_731_11411"	"Contig42707"	"731"	"11411"	0.686582700341323
"Contig42760_1_17128"	"Contig42760"	"1"	"17128"	0.0409541399631173
"Contig42788_22003_28642"	"Contig42788"	"22003"	"28642"	0.764670417791768
"Contig42788_24648_32880"	"Contig42788"	"24648"	"32880"	0.764670417791768
"Contig42811_1_8748"	"Contig42811"	"1"	"8748"	0.0811390685153581
"Contig42853_1_9077"	"Contig42853"	"1"	"9077"	0.0438323996478671
"Contig42897_11972_25686"	"Contig42897"	"11972"	"25686"	0.32321567710168
"Contig42944_2959_16683"	"Contig42944"	"2959"	"16683"	0.562183934279203
"Contig42978_4330_20743"	"Contig42978"	"4330"	"20743"	0.459194558801886
"Contig43037_3443_18624"	"Contig43037"	"3443"	"18624"	0.0242506080394377
"Contig43205_23210_42574"	"Contig43205"	"23210"	"42574"	0.28730032396842
"Contig43205_4588_28149"	"Contig43205"	"4588"	"28149"	0.487261337769391
"Contig4328_4753_10019"	"Contig4328"	"4753"	"10019"	0.282679434868089
"Contig43285_16069_20976"	"Contig43285"	"16069"	"20976"	0.75079666101202
"Contig43285_323_20070"	"Contig43285"	"323"	"20070"	0.75079666101202
"Contig43408_1637_25277"	"Contig43408"	"1637"	"25277"	0.452878070487295
"Contig43524_1_25770"	"Contig43524"	"1"	"25770"	0.136108176057504
"Contig43574_1_9511"	"Contig43574"	"1"	"9511"	0.306558821738977
"Contig43708_1_14846"	"Contig43708"	"1"	"14846"	0.264267921309174
"Contig43708_1_18003"	"Contig43708"	"1"	"18003"	0.264267921309174
"Contig43735_1_8115"	"Contig43735"	"1"	"8115"	0.00400885494674777
"Contig43736_1_3438"	"Contig43736"	"1"	"3438"	0.67047507662611
"Contig43780_1_13840"	"Contig43780"	"1"	"13840"	0.67361310182691
"Contig43785_17499_23071"	"Contig43785"	"17499"	"23071"	0.577726715805597
"Contig43844_4350_9621"	"Contig43844"	"4350"	"9621"	0.274284988568223
"Contig43943_13992_32374"	"Contig43943"	"13992"	"32374"	0.0180443237173414
"Contig44002_23089_31993"	"Contig44002"	"23089"	"31993"	0.41220572852023
"Contig44003_779_15457"	"Contig44003"	"779"	"15457"	0.317781046507789
"Contig444_13931_36180"	"Contig444"	"13931"	"36180"	0.055394275634275
"Contig44421_3100_12408"	"Contig44421"	"3100"	"12408"	0.377008232617988
"Contig44421_3218_15516"	"Contig44421"	"3218"	"15516"	0.377008232617988
"Contig44447_12147_17440"	"Contig44447"	"12147"	"17440"	0.0104288162240257
"Contig44517_15173_18907"	"Contig44517"	"15173"	"18907"	0.23095027681802
"Contig44578_1_3812"	"Contig44578"	"1"	"3812"	0.715240454753832
"Contig44600_1_46287"	"Contig44600"	"1"	"46287"	0.00261452293562413
"Contig44633_2183_21821"	"Contig44633"	"2183"	"21821"	0.727145762762841
"Contig44654_1_3578"	"Contig44654"	"1"	"3578"	0.799306962823668
"Contig44734_10747_21050"	"Contig44734"	"10747"	"21050"	0.280825111628974
"Contig44811_1_11275"	"Contig44811"	"1"	"11275"	0.237774377274701
"Contig44825_12202_17728"	"Contig44825"	"12202"	"17728"	0.775467354467475
"Contig44825_9699_16008"	"Contig44825"	"9699"	"16008"	0.775467354467475
"Contig44863_1_10000"	"Contig44863"	"1"	"10000"	0.374864000152079
"Contig44909_1_18334"	"Contig44909"	"1"	"18334"	0.000398704372659002
"Contig45_15058_50056"	"Contig45"	"15058"	"50056"	0.0329006268611157
"Contig45112_1_15443"	"Contig45112"	"1"	"15443"	0.0661323564962203
"Contig45164_3028_9036"	"Contig45164"	"3028"	"9036"	0.591759593542181
"Contig45164_5830_11677"	"Contig45164"	"5830"	"11677"	0.222970273934527
"Contig45205_2559_22993"	"Contig45205"	"2559"	"22993"	0.0727695237216497
"Contig45294_1_9346"	"Contig45294"	"1"	"9346"	0.498588406489336
"Contig45431_1_12522"	"Contig45431"	"1"	"12522"	0.744606459762196
"Contig45477_1_26619"	"Contig45477"	"1"	"26619"	0.189120692316884
"Contig45506_1_6945"	"Contig45506"	"1"	"6945"	0.274276761115323
"Contig45506_5918_16055"	"Contig45506"	"5918"	"16055"	0.70570336507673
"Contig45549_1141_25483"	"Contig45549"	"1141"	"25483"	0.0558913128277696
"Contig45552_1_23187"	"Contig45552"	"1"	"23187"	0.0302307181010074
"Contig45631_136_16234"	"Contig45631"	"136"	"16234"	0.0784919031524873
"Contig4566_8430_11720"	"Contig4566"	"8430"	"11720"	0.206382586258938
"Contig45685_1093_8496"	"Contig45685"	"1093"	"8496"	0.268965861222027
"Contig45736_25376_47335"	"Contig45736"	"25376"	"47335"	0.0637515203367451
"Contig45788_1_6500"	"Contig45788"	"1"	"6500"	0.124199112980464
"Contig45865_2029_14040"	"Contig45865"	"2029"	"14040"	0.246214312205126
"Contig4605_1_4238"	"Contig4605"	"1"	"4238"	0.0253630838928446
"Contig46069_674_26257"	"Contig46069"	"674"	"26257"	0.0384725783823142
"Contig4616_1_4496"	"Contig4616"	"1"	"4496"	0.0284908050476099
"Contig46224_1_9630"	"Contig46224"	"1"	"9630"	0.139335392937335
"Contig46247_188_16471"	"Contig46247"	"188"	"16471"	0.161470044271338
"Contig46265_5013_14032"	"Contig46265"	"5013"	"14032"	0.283387432625533
"Contig46290_12239_18460"	"Contig46290"	"12239"	"18460"	0.12490125279998
"Contig46290_5643_10380"	"Contig46290"	"5643"	"10380"	0.0513346148924146
"Contig46290_8039_13826"	"Contig46290"	"8039"	"13826"	0.0795144916878512
"Contig46423_1_9981"	"Contig46423"	"1"	"9981"	0.35266050051854
"Contig465_28237_43080"	"Contig465"	"28237"	"43080"	0.0392572228041515
"Contig46585_9147_14299"	"Contig46585"	"9147"	"14299"	0.726495150687103
"Contig46650_1_7031"	"Contig46650"	"1"	"7031"	0.126289434065909
"Contig46706_1_13850"	"Contig46706"	"1"	"13850"	0.272583627316582
"Contig46712_1_6283"	"Contig46712"	"1"	"6283"	0.2673582052087
"Contig4677_1_7796"	"Contig4677"	"1"	"7796"	0.0810743271594861
"Contig46867_3350_23701"	"Contig46867"	"3350"	"23701"	0.716274644552945
"Contig47001_16893_24534"	"Contig47001"	"16893"	"24534"	0.131069274414607
"Contig47150_1_18089"	"Contig47150"	"1"	"18089"	0.41578458218024
"Contig47182_1_17838"	"Contig47182"	"1"	"17838"	0.0651854915701605
"Contig47203_1_4754"	"Contig47203"	"1"	"4754"	0.486390504048003
"Contig47290_1_9647"	"Contig47290"	"1"	"9647"	0.282778989061113
"Contig473_1_7936"	"Contig473"	"1"	"7936"	0.0358818945271732
"Contig473_3862_18773"	"Contig473"	"3862"	"18773"	0.117880754813172
"Contig47348_1040_9119"	"Contig47348"	"1040"	"9119"	0.536012457900266
"Contig47351_1242_17297"	"Contig47351"	"1242"	"17297"	0.152402975411915
"Contig47514_1_8548"	"Contig47514"	"1"	"8548"	0.0488176375091721
"Contig47538_2794_12334"	"Contig47538"	"2794"	"12334"	0.48699943554574
"Contig47626_19853_34136"	"Contig47626"	"19853"	"34136"	0.00149633270365793
"Contig47631_1_20756"	"Contig47631"	"1"	"20756"	0.204404928889237
"Contig47662_1_17727"	"Contig47662"	"1"	"17727"	0.33594980433371
"Contig47679_1097_32434"	"Contig47679"	"1097"	"32434"	0.469510282201066
"Contig47721_4857_18609"	"Contig47721"	"4857"	"18609"	0.0653286111629827
"Contig47805_5549_10817"	"Contig47805"	"5549"	"10817"	0.278806055789233
"Contig47813_1_13804"	"Contig47813"	"1"	"13804"	0.429276174294294
"Contig47816_30_4596"	"Contig47816"	"30"	"4596"	0.52371392717147
"Contig47895_1_9344"	"Contig47895"	"1"	"9344"	0.0139892415770932
"Contig47895_1404_18264"	"Contig47895"	"1404"	"18264"	0.0139892415770932
"Contig47911_1669_21321"	"Contig47911"	"1669"	"21321"	0.238403107998699
"Contig47934_611_15932"	"Contig47934"	"611"	"15932"	0.0169370472513737
"Contig48059_1_9138"	"Contig48059"	"1"	"9138"	0.337432182806323
"Contig48123_1_3761"	"Contig48123"	"1"	"3761"	0.535383030619326
"Contig48145_1_7370"	"Contig48145"	"1"	"7370"	0.531537301882059
"Contig48249_3483_14017"	"Contig48249"	"3483"	"14017"	0.315679024819437
"Contig48360_1153_12219"	"Contig48360"	"1153"	"12219"	0.810155323856707
"Contig48674_1_4926"	"Contig48674"	"1"	"4926"	0.480084787736246
"Contig48714_1_27489"	"Contig48714"	"1"	"27489"	0.01150436843918
"Contig490_19722_46105"	"Contig490"	"19722"	"46105"	0.142536781395756
"Contig49013_1_31169"	"Contig49013"	"1"	"31169"	0.0291203155066703
"Contig49033_1_23377"	"Contig49033"	"1"	"23377"	0.0121118470729858
"Contig49060_1_8717"	"Contig49060"	"1"	"8717"	0.0665510531548934
"Contig49180_7039_12647"	"Contig49180"	"7039"	"12647"	0.283754735509377
"Contig49258_1_10997"	"Contig49258"	"1"	"10997"	0.18633773272264
"Contig4933_1_10731"	"Contig4933"	"1"	"10731"	0.372263621210624
"Contig49374_1_17148"	"Contig49374"	"1"	"17148"	0.316493803948086
"Contig49374_8720_17148"	"Contig49374"	"8720"	"17148"	0.316493803948086
"Contig49399_2183_18137"	"Contig49399"	"2183"	"18137"	0.0599544142750507
"Contig49594_1_18562"	"Contig49594"	"1"	"18562"	0.440519382060339
"Contig496_4056_20519"	"Contig496"	"4056"	"20519"	0.00532331892401025
"Contig49601_4679_29283"	"Contig49601"	"4679"	"29283"	0.0190155910054013
"Contig49729_1_10099"	"Contig49729"	"1"	"10099"	0.23223488167035
"Contig498_12861_36967"	"Contig498"	"12861"	"36967"	0.3792276543879
"Contig5_22122_42402"	"Contig5"	"22122"	"42402"	0.0869554299249402
"Contig50006_2788_15253"	"Contig50006"	"2788"	"15253"	0.0279046271371906
"Contig50033_11312_34011"	"Contig50033"	"11312"	"34011"	0.715966381490228
"Contig50122_1_4432"	"Contig50122"	"1"	"4432"	0.0186442600916281
"Contig50124_1_14761"	"Contig50124"	"1"	"14761"	0.422988732053166
"Contig50173_1_20843"	"Contig50173"	"1"	"20843"	0.151400897436749
"Contig50261_7308_23191"	"Contig50261"	"7308"	"23191"	0.112426176323723
"Contig50339_1_25054"	"Contig50339"	"1"	"25054"	0.0410023693205406
"Contig50339_3117_26258"	"Contig50339"	"3117"	"26258"	0.0274607141468205
"Contig50428_8658_22081"	"Contig50428"	"8658"	"22081"	0.199107370829276
"Contig50438_2952_8571"	"Contig50438"	"2952"	"8571"	0.0499606774512005
"Contig50494_17233_22762"	"Contig50494"	"17233"	"22762"	0.456117999229634
"Contig50502_1_14154"	"Contig50502"	"1"	"14154"	0.310558777700152
"Contig50657_1_11990"	"Contig50657"	"1"	"11990"	0.0507643381941469
"Contig50660_451_17123"	"Contig50660"	"451"	"17123"	0.108283205214497
"Contig50949_8772_20880"	"Contig50949"	"8772"	"20880"	0.265691770063676
"Contig50964_1_5691"	"Contig50964"	"1"	"5691"	0.328276733674221
"Contig51000_2008_8630"	"Contig51000"	"2008"	"8630"	0.65350777390447
"Contig51021_1_7330"	"Contig51021"	"1"	"7330"	0.0552390586231173
"Contig51056_11906_26306"	"Contig51056"	"11906"	"26306"	0.0572314145126498
"Contig51066_1_10551"	"Contig51066"	"1"	"10551"	0.718820544774614
"Contig51135_4982_11795"	"Contig51135"	"4982"	"11795"	0.373843208891908
"Contig51238_1_13764"	"Contig51238"	"1"	"13764"	0.262056959066101
"Contig51238_2267_9820"	"Contig51238"	"2267"	"9820"	0.225711680472061
"Contig5125_1_11668"	"Contig5125"	"1"	"11668"	0.523955609752485
"Contig51265_20691_34457"	"Contig51265"	"20691"	"34457"	0.236588576932958
"Contig51271_1_44769"	"Contig51271"	"1"	"44769"	0.148394740579785
"Contig51440_1_10152"	"Contig51440"	"1"	"10152"	0.510171142210326
"Contig51616_859_16257"	"Contig51616"	"859"	"16257"	0.099044115369167
"Contig51619_1_10276"	"Contig51619"	"1"	"10276"	3.19787030477601e-07
"Contig51658_1_6135"	"Contig51658"	"1"	"6135"	0.0619022889297501
"Contig51710_1_13552"	"Contig51710"	"1"	"13552"	0.352079539084307
"Contig51754_395_10478"	"Contig51754"	"395"	"10478"	0.289013364963746
"Contig5183_2267_7008"	"Contig5183"	"2267"	"7008"	0.00415967948049286
"Contig5183_4389_7008"	"Contig5183"	"4389"	"7008"	0.00415967948049286
"Contig51862_1_19023"	"Contig51862"	"1"	"19023"	0.519862562677591
"Contig51894_1675_9107"	"Contig51894"	"1675"	"9107"	0.261844110752403
"Contig52107_2075_7316"	"Contig52107"	"2075"	"7316"	0.166948918230738
"Contig52109_5551_18623"	"Contig52109"	"5551"	"18623"	0.112098743549427
"Contig52148_2810_14690"	"Contig52148"	"2810"	"14690"	0.772638031145124
"Contig52203_1_11486"	"Contig52203"	"1"	"11486"	0.143087101195497
"Contig52204_1698_20381"	"Contig52204"	"1698"	"20381"	0.700956895159903
"Contig5227_1041_17068"	"Contig5227"	"1041"	"17068"	0.29188050970265
"Contig52274_1_16223"	"Contig52274"	"1"	"16223"	0.340300649555964
"Contig52337_299_6357"	"Contig52337"	"299"	"6357"	0.147515622632026
"Contig5237_1536_9440"	"Contig5237"	"1536"	"9440"	0.0181510462325686
"Contig52612_1_3318"	"Contig52612"	"1"	"3318"	0.329137662538404
"Contig52626_10869_21593"	"Contig52626"	"10869"	"21593"	0.126432080529955
"Contig52686_1_4273"	"Contig52686"	"1"	"4273"	0.462561707120322
"Contig52790_1_13278"	"Contig52790"	"1"	"13278"	0.0034043038584554
"Contig52798_1947_8783"	"Contig52798"	"1947"	"8783"	0.196789505936349
