Quant_Varia	contig	start.bin	end.bin	Pst_Values	95 %_LowBoundCI	95 %_UpBoundCI
Contig51234_0_3322	Contig51234	0	3322	0.140529484624314	0.00147499679251056	0.830443522055361
Contig51282_0_5056	Contig51282	0	5056	0.173087169751198	0.00149796706980212	0.866411043293793
Contig515_10000_20000	Contig515	10000	20000	0.033329653948712	0.000832639467110738	0.852541404593993
Contig51525_0_7638	Contig51525	0	7638	0.101891236583573	0.000476444148656739	0.905290719544413
Contig51721_10000_17611	Contig51721	10000	17611	0.149588782734786	0.00110906232552634	0.796921229357837
Contig51789_0_8921	Contig51789	0	8921	0.0458647139086738	0.000309812528422356	0.827567579423141
Contig5182_10000_14467	Contig5182	10000	14467	0.296372643542115	0.00222924362098258	0.868774938128299
Contig52011_0_10000	Contig52011	0	10000	0.0697297877859206	0.000921493978695056	0.873823893510916
Contig52148_0_10000	Contig52148	0	10000	0.821116740187468	0.321225008215546	0.968158721183737
Contig52273_0_10000	Contig52273	0	10000	0.0447124111302324	0.000475250105509608	0.848439777073749
Contig5229_0_9543	Contig5229	0	9543	0.561884483401765	0.00924118778903947	0.902720563521576
Contig52334_0_6995	Contig52334	0	6995	0.317075831682289	0.00241805775809478	0.870755372791129
Contig52354_10000_14845	Contig52354	10000	14845	0.476959237424018	0.00338449401489371	0.863083289557825
Contig52768_0_10000	Contig52768	0	10000	0.140750566869321	0.000528391380370032	0.797780608496449
Contig52789_0_10000	Contig52789	0	10000	0.0173503663072951	0.000763503885468538	0.774383985215324
Contig52798_0_8783	Contig52798	0	8783	0.393531816123124	0.00160007760343438	0.855524968186366
Contig530572_0_2005	Contig530572	0	2005	0.78358618546624	0.248702768643887	0.952661072109416
Contig53089_0_10000	Contig53089	0	10000	0.0299688634431186	0.000704120429601903	0.798408005268023
Contig53092_0_9946	Contig53092	0	9946	0.0207833942494339	0.000450638222911585	0.733186022129376
Contig53472_10000_20000	Contig53472	10000	20000	0.200979393711406	0.000783804481976673	0.850669451629363
Contig53479_10000_20000	Contig53479	10000	20000	0.468871187450247	0.0242424042286711	0.83410660332129
Contig53609_0_7879	Contig53609	0	7879	0.0650331320825639	0.000920337712506629	0.76291964982807
Contig53754_10000_20000	Contig53754	10000	20000	0.0325592053865313	0.000700835809841042	0.75691568744532
Contig53868_20000_26346	Contig53868	20000	26346	0.0535367483090605	0.000675829926214571	0.782915921202474
Contig54103_10000_20000	Contig54103	10000	20000	0.0686295337872073	0.000765593081316761	0.798081843379214
Contig54225_0_3315	Contig54225	0	3315	0.116907696245237	0.00074294445342735	0.848734515996393
Contig54281_10000_20000	Contig54281	10000	20000	0.676684546552369	0.0683768841060853	0.902034479094307
Contig54311_10000_20000	Contig54311	10000	20000	0.0247813224683017	0.000826412553737571	0.728579577459685
Contig54386_10000_20000	Contig54386	10000	20000	0.597016956566553	0.0105528022384214	0.89910782952834
Contig54443_0_7725	Contig54443	0	7725	0.224220323979618	0.000808430110875207	0.816470687442959
Contig54624_10000_20000	Contig54624	10000	20000	0.70046202213875	0.0845141449155596	0.944636639767152
Contig54642_0_10000	Contig54642	0	10000	0.242857798506619	0.00106523986131233	0.829726440522256
Contig55084_0_10000	Contig55084	0	10000	0.638937706784638	0.0198987097627731	0.897134725609443
Contig55240_0_3044	Contig55240	0	3044	0.129967928127546	0.000764272719969331	0.790966697273328
Contig55334_0_10000	Contig55334	0	10000	0.0278718116574916	0.00110786867789789	0.801779675925105
Contig55455_10000_15001	Contig55455	10000	15001	0.245899190557861	0.00144076844686767	0.783518362712852
Contig55493_0_10000	Contig55493	0	10000	0.637309416442278	0.0170733148983412	0.914168887641183
Contig55515_0_10000	Contig55515	0	10000	0.349453301637898	0.00239246352709886	0.856374470377604
Contig55576_0_10000	Contig55576	0	10000	0.0222983078743033	0.000543103528454272	0.862095733068211
Contig55585_0_4806	Contig55585	0	4806	0.785807839929971	0.183803519665664	0.953404271732975
Contig55629_0_10000	Contig55629	0	10000	0.260423619993352	0.00186312600702566	0.814384435123932
Contig55831_0_10000	Contig55831	0	10000	0.134398500530853	0.000573851915420662	0.805900382212157
Contig56_10000_20000	Contig56	10000	20000	0.403160690114418	0.00117868568891888	0.866998841990077
Contig56169_0_9218	Contig56169	0	9218	0.565986646114777	0.00545641254098955	0.893009819566725
Contig56178_0_5887	Contig56178	0	5887	0.200807371355018	0.0011915899724502	0.84121251251546
Contig56229_0_10000	Contig56229	0	10000	0.22802549491828	0.00102581331278839	0.813899125174347
Contig56336_0_5473	Contig56336	0	5473	0.00697202598445682	0.000612152799586415	0.769835762019927
Contig56370_0_10000	Contig56370	0	10000	0.0923805647619075	0.000480084129028324	0.79802964256284
Contig56449_0_9643	Contig56449	0	9643	0.282367169554639	0.00085166642730944	0.844177819871332
Contig56657_0_7570	Contig56657	0	7570	0.343442395002764	0.00118745551078844	0.829138737774064
Contig56698_0_10000	Contig56698	0	10000	0.250016225445162	0.000738707445918073	0.818088988244932
Contig57004_0_10000	Contig57004	0	10000	0.248867424852814	0.00129320197001461	0.861667234707412
Contig57054_10000_12589	Contig57054	10000	12589	0.910595327711959	0.727185373693225	0.98315243011576
Contig57122_0_7311	Contig57122	0	7311	0.210501975106948	0.000708139068580535	0.779350506133992
Contig57138_10000_13869	Contig57138	10000	13869	0.136173695825356	0.000446609559601445	0.847395734917357
Contig57247_0_8776	Contig57247	0	8776	0.126883675545895	0.000429770130829282	0.805672595238445
Contig57354_0_7298	Contig57354	0	7298	0.0246324097047954	0.000469199879295866	0.758769253991553
Contig57375_0_10000	Contig57375	0	10000	0.480302394367233	0.00281925524291484	0.875339519752054
Contig57534_0_10000	Contig57534	0	10000	0.157359011271519	0.00158250524202694	0.806610389882222
Contig57717_10000_20000	Contig57717	10000	20000	0.655124811000918	0.0209757121888091	0.916193650176408
Contig57742_0_10000	Contig57742	0	10000	0.234695282641309	0.002006241766283	0.807576406191973
Contig57879_0_10000	Contig57879	0	10000	0.450129819818928	0.00216683205150653	0.900624118236772
Contig58188_10000_19272	Contig58188	10000	19272	0.0297797807146461	0.000361426248736365	0.867582958436684
Contig583_10000_20000	Contig583	10000	20000	0.767532337825227	0.113381291971207	0.946733688413281
Contig584089_10000_12488	Contig584089	10000	12488	1.86277349877615e-05	0.000382472509874937	0.773116947883412
Contig58591_10000_20000	Contig58591	10000	20000	0.00988191519271141	0.000571772481823927	0.801397549231984
Contig58782_0_7003	Contig58782	0	7003	0.277811236340092	0.00188526968989508	0.802719831864087
Contig58864_0_4963	Contig58864	0	4963	0.296899574090215	0.00172063218738714	0.861315411419125
Contig58929_0_10000	Contig58929	0	10000	0.00260879780237437	0.000296590890492782	0.784129035456414
Contig59181_0_8372	Contig59181	0	8372	0.302011844516252	0.000632448236089595	0.833558555610519
Contig59222_0_10000	Contig59222	0	10000	0.141432647466294	0.00261512634632233	0.827535457223747
Contig59454_0_10000	Contig59454	0	10000	0.736512706271589	0.212920516071673	0.926271954817398
Contig59673_0_10000	Contig59673	0	10000	0.020955418250033	0.00136490711748079	0.783912703777035
Contig59862_0_10000	Contig59862	0	10000	0.226033840979068	0.00150239055274969	0.789963861179753
Contig59976_0_9566	Contig59976	0	9566	0.128571428571429	0.00167263611912733	NA
Contig60108_0_10000	Contig60108	0	10000	0.39565334736615	0.00361514301376513	0.862701796151576
Contig6021_0_10000	Contig6021	0	10000	0.523350244972882	0.0180694459339389	0.847417086323437
Contig60215_0_3141	Contig60215	0	3141	0.708074533744674	0.0474126586377566	0.931435899919034
Contig60216_0_10000	Contig60216	0	10000	0.00764956407064272	0.000628154214035868	0.728103587050444
Contig60293_0_10000	Contig60293	0	10000	0.430058532903947	0.00283884407946002	0.854924409013142
Contig60392_0_7556	Contig60392	0	7556	0.0174171373521719	0.000783843211985021	0.744930106338938
Contig60490_0_10000	Contig60490	0	10000	0.149941090332414	0.000875224991681562	0.830204890853748
Contig60537_0_10000	Contig60537	0	10000	0.213142970004453	0.00104080193749894	0.808277305639512
Contig60694_10000_19593	Contig60694	10000	19593	0.0135074821444363	0.00146487364629091	0.786366377555133
Contig60781_0_10000	Contig60781	0	10000	0.152276548070629	0.00104272187798832	0.823004574712927
Contig60851_0_2159	Contig60851	0	2159	0.381966416548549	0.00602266646333751	0.800574160318188
Contig60949_0_6134	Contig60949	0	6134	0.212628625409772	0.000551471836433247	0.764047904985721
Contig61035_0_10000	Contig61035	0	10000	0.0317191141381469	0.00101899713930791	0.740863807535549
Contig61046_0_10000	Contig61046	0	10000	0.135295118157085	0.00021898527537157	0.840587433224914
Contig61092_0_8628	Contig61092	0	8628	0.0978327978045873	0.000883168332694202	0.811334821434731
Contig611_10000_20000	Contig611	10000	20000	0.0576905920486625	0.000527053143375509	0.796527319312278
Contig61127_10000_18093	Contig61127	10000	18093	0.0567074403136316	0.000392795125392608	0.778008010493371
Contig61200_0_10000	Contig61200	0	10000	0.349780194894252	0.00358132952281727	0.80773966611519
Contig61234_0_5428	Contig61234	0	5428	0.0549924552954071	0.000786032732553646	0.794366240319237
Contig61467_20000_27111	Contig61467	20000	27111	0.0684107821291435	0.000529735456599517	0.821532214294763
Contig61494_0_7631	Contig61494	0	7631	0.355057945755509	0.00221231688811497	0.863170876890613
Contig61792_0_4835	Contig61792	0	4835	0.00722050104015264	0.000278118901685198	0.858185340463497
Contig61940_20000_30000	Contig61940	20000	30000	0.613462305618436	0.0122447772261362	0.893040947795223
Contig62033_0_9495	Contig62033	0	9495	0.745882346942484	0.133434886034265	0.95380263745005
Contig62165_0_3669	Contig62165	0	3669	0.0211709938010444	0.000642912062663845	0.763642607348008
Contig62320_0_10000	Contig62320	0	10000	0.312092387507729	0.00119893596001993	0.83444454280011
Contig62371_10000_20000	Contig62371	10000	20000	0.52574341887112	0.0240366792445679	0.859485552970991
Contig62372_0_10000	Contig62372	0	10000	0.546549797725511	0.00402595414761863	0.879094369036273
Contig6242_0_10000	Contig6242	0	10000	0.428002121794572	0.00190584546973882	0.886318817878387
Contig62585_10000_17738	Contig62585	10000	17738	0.21682540134236	0.00111811123210565	0.786990333662397
Contig62739_0_10000	Contig62739	0	10000	0.0369196633388532	0.000560403826476253	0.771566978976188
Contig62982_0_10000	Contig62982	0	10000	0.0375585781515159	0.000420217856718224	0.771032727196739
Contig630_20000_30000	Contig630	20000	30000	0.246253259470961	0.00166887757285292	0.861033746880313
Contig6311_10000_18376	Contig6311	10000	18376	0.000374088985985512	0.000649746049329181	0.757722074446485
Contig63317_20000_22517	Contig63317	20000	22517	0.760701422514303	0.165189438890697	0.92718304908096
Contig6332_0_4304	Contig6332	0	4304	0.388283240722119	0.00219655141165981	0.863092747775847
Contig63442_0_7381	Contig63442	0	7381	0.724239450309288	0.182810435668235	0.921533940806758
Contig63674_10000_20000	Contig63674	10000	20000	0.0048392259451713	0.000676785495769166	0.86258371118536
Contig63954_10000_20000	Contig63954	10000	20000	0.280626108542184	0.00481211731204819	0.811693843564777
Contig63974_20000_30000	Contig63974	20000	30000	0.468559568745353	0.0062897369447014	0.850834334244068
Contig64271_0_6968	Contig64271	0	6968	0.238311075863563	0.000680368835243145	0.804460170585444
Contig64364_0_10000	Contig64364	0	10000	0.395293829663062	0.00130659254243513	0.855275754275182
Contig64489_0_10000	Contig64489	0	10000	0.016662926641613	0.000928430100192512	0.940729794882041
Contig64495_0_10000	Contig64495	0	10000	0.28156226254901	0.00122123370970297	0.837639843209667
Contig64507_0_4296	Contig64507	0	4296	0.423202807436309	0.00665344258732352	0.790162256943896
Contig64885_0_10000	Contig64885	0	10000	0.361145933545104	0.00213397600257238	0.847478457383161
Contig64981_0_10000	Contig64981	0	10000	0.649756611430389	0.0358305292003327	0.91671898984564
Contig650_0_10000	Contig650	0	10000	0.0655076685669939	0.000516352959872785	0.791896967863199
Contig65116_0_10000	Contig65116	0	10000	0.72403071198532	0.0890507623093946	0.936267671997951
Contig65296_0_5019	Contig65296	0	5019	0.123023712979227	0.00121406067580081	0.757975165460806
Contig653_0_10000	Contig653	0	10000	0.0880663878371247	0.00049429869651902	0.805257507892051
Contig65397_0_10000	Contig65397	0	10000	0.0540182525213197	0.000642874109056584	0.76832296815124
Contig65553_0_6399	Contig65553	0	6399	0.511083203549364	0.00466437501704028	0.877289118702324
Contig6567_0_5607	Contig6567	0	5607	0.304700868587509	0.000891875218788079	0.850229748190924
Contig65681_10000_11604	Contig65681	10000	11604	0.0214144202316511	0.000471374799195072	0.786387479915984
Contig6588_0_3838	Contig6588	0	3838	0.0151606193289802	0.0011077863097518	0.754645444653322
Contig66125_0_9308	Contig66125	0	9308	0.418302185008906	0.00218498073035662	0.828936214775562
Contig66193_20000_28551	Contig66193	20000	28551	0.328953780205718	0.000853459693141796	0.821982085516916
Contig66489_30000_39031	Contig66489	30000	39031	0.16538151539992	0.00192936519191788	0.734061419513171
Contig6667_0_7552	Contig6667	0	7552	1.33164643631961e-07	0.000584728098994205	0.895383913306804
Contig67030_0_10000	Contig67030	0	10000	0.0566030386784033	0.00073230644454647	0.751136242746182
Contig67064_0_5009	Contig67064	0	5009	0.114686935828577	0.00117067736046804	0.798678737449174
Contig67233_0_10000	Contig67233	0	10000	0.0240602157353884	0.000334605755689195	0.779470206877927
Contig676684_0_1647	Contig676684	0	1647	0.634945174286243	0.0278744413432621	0.902897960089835
Contig67817_0_10000	Contig67817	0	10000	0.419602047492449	0.00202538478357969	0.913760130533681
Contig67838_0_10000	Contig67838	0	10000	0.614495765744164	0.0300187060555531	0.874717155903534
Contig68006_0_10000	Contig68006	0	10000	0.0402831628260586	0.000401305329150282	0.809838610389958
Contig68111_0_10000	Contig68111	0	10000	0.0311889944969331	0.000840306507145671	0.803699354690212
Contig68306_0_8568	Contig68306	0	8568	0.0247366667615087	0.00026895833104901	0.762808728859382
Contig69194_0_10000	Contig69194	0	10000	0.516419067459738	0.00681384873980534	0.855914174046988
Contig69393_0_10000	Contig69393	0	10000	0.0363215707812454	0.000661615342436285	0.866902816328602
Contig70269_0_7155	Contig70269	0	7155	0.367200173326304	0.00129599742850751	0.807948887416473
Contig70431_10000_13423	Contig70431	10000	13423	0.0576280188959892	0.000514099243686976	0.819329825726053
Contig70568_0_5228	Contig70568	0	5228	0.62630455413023	0.107351501012898	0.871992601514871
Contig70740_0_2750	Contig70740	0	2750	0.469286805132132	0.00126682231706983	0.881991457209109
Contig7105_0_1558	Contig7105	0	1558	0.0937744851784304	0.000621736052323835	0.773796433825289
Contig71466_0_4231	Contig71466	0	4231	0.37592102100808	0.00127391596231133	0.853241495033436
Contig71759_20000_30000	Contig71759	20000	30000	0.60051119526035	0.00851677885481841	0.916767423538181
Contig72025_0_10000	Contig72025	0	10000	0.0540214746543498	0.000805006509951698	0.764860542193862
Contig72349_0_10000	Contig72349	0	10000	0.563446061007634	0.00966328128772995	0.935582319283047
Contig726_30000_38531	Contig726	30000	38531	0.467578615414951	0.00420530596133423	0.840915364403284
Contig73132_0_9374	Contig73132	0	9374	0.199264064449686	0.000906252244892004	0.842954062271465
Contig73214_0_10000	Contig73214	0	10000	0.0222994650700936	0.00038820361329639	0.888713663175274
Contig73787_0_9688	Contig73787	0	9688	0.342434942169604	0.00282944915346938	0.848411869032934
Contig73890_0_10000	Contig73890	0	10000	0.787817819105585	0.27287693024646	0.945063242362307
Contig7395_0_4452	Contig7395	0	4452	0.154542198072627	0.000362880999737151	0.943015038176481
Contig73980_0_3836	Contig73980	0	3836	0.591658219524272	0.0242155119280593	0.87509593731736
Contig73995_10000_14276	Contig73995	10000	14276	0.202438486817002	0.000612125073392546	0.850712769072735
Contig74089_0_7178	Contig74089	0	7178	0.0946768437199574	0.00114770401010978	0.748660089027523
Contig7430_0_6721	Contig7430	0	6721	0.184878599343171	0.00137159696447295	0.788246700531633
Contig74528_0_3480	Contig74528	0	3480	0.247870960215752	0.000604968446888651	0.807371613958653
Contig75131_0_4964	Contig75131	0	4964	0.411634781110373	0.00296761106551147	0.842793036915595
Contig75212_0_10000	Contig75212	0	10000	0.274438117766156	0.00113031583007884	0.903114471758828
Contig75774_10000_16727	Contig75774	10000	16727	0.00398070326169866	0.000554523548768391	0.783742788922259
Contig75850_0_9226	Contig75850	0	9226	0.144432968843168	0.000847514329004302	0.824062427467796
Contig75880_0_10000	Contig75880	0	10000	0.795363463007063	0.406708140485517	0.946050231819554
Contig760_30000_40000	Contig760	30000	40000	0.683082767599772	0.0509357107619162	0.906154620702897
Contig76044_0_3335	Contig76044	0	3335	0.629379467348552	0.0256103069990202	0.904921950847553
Contig76309_0_7563	Contig76309	0	7563	0.0519213368669573	0.000509996049956202	0.787732922775061
Contig76414_0_10000	Contig76414	0	10000	0.409289208969815	0.00105938061979744	0.864270530795475
Contig76568_10000_11043	Contig76568	10000	11043	0.00125724480358442	0.000328548764813918	0.811346682416463
Contig773_20000_30000	Contig773	20000	30000	0.111688784526895	0.00224773267183839	0.814204493359642
Contig77382_10000_14455	Contig77382	10000	14455	0.874047388248068	0.685933201768708	0.964446598126503
Contig77492_0_10000	Contig77492	0	10000	0.87157902433551	0.626356576998723	0.992031277236845
Contig77666_0_10000	Contig77666	0	10000	0.0651735518072947	0.000484409947324431	0.809762363366035
Contig77708_0_7324	Contig77708	0	7324	0.0214180605612074	0.000367865900218348	0.802543883279221
Contig7795_0_6628	Contig7795	0	6628	0.0296364957286368	0.000668505055569478	0.811594202898551
Contig78231_0_7474	Contig78231	0	7474	0.567304490370533	0.00673931444369391	0.926907258376778
Contig7841_0_7932	Contig7841	0	7932	0.394379604741584	0.0020069153073344	0.921841234753792
Contig78422_0_10000	Contig78422	0	10000	0.789404858596362	0.312698676448577	0.936082919070261
Contig786_20000_30000	Contig786	20000	30000	0.303728697780941	0.00108398115594774	0.829751965352277
Contig79035_0_4416	Contig79035	0	4416	0.295022387634363	0.00161665609527092	0.856611956608056
Contig79113_0_8164	Contig79113	0	8164	0.406067315580133	0.00213452612279157	0.851433048956609
Contig79282_0_10000	Contig79282	0	10000	0.00125058544397903	0.000505653352081259	0.776541961577351
Contig7931_0_3627	Contig7931	0	3627	0.042059091914566	0.000982032175440081	0.796396245515754
Contig8_70000_80000	Contig8	70000	80000	0.738693086879139	0.0554512304772505	0.956362238446825
Contig80560_0_6629	Contig80560	0	6629	0.408289620991272	0.00209246058143662	0.888389933120941
Contig80973_0_10000	Contig80973	0	10000	0.160103040132789	0.00084537425156414	0.815903820448175
Contig81035_0_7811	Contig81035	0	7811	0.277845151825538	0.00116723899980123	0.859629270711939
Contig81137_0_7475	Contig81137	0	7475	0.25644776185006	0.000964308044579877	0.810425111595033
Contig81146_0_4627	Contig81146	0	4627	0.510285057932291	0.00639629583613705	0.875641541286414
Contig81172_0_7640	Contig81172	0	7640	0.201115180177514	0.000655329126255775	0.80807166205919
Contig8150_0_9494	Contig8150	0	9494	0.478672056634327	0.00396704544813912	0.889455554054777
Contig81540_0_10000	Contig81540	0	10000	0.40257835198326	0.00233664116452368	0.857367858139662
Contig8168_0_3800	Contig8168	0	3800	0.022337321084849	0.00117217327623544	0.778062043124418
Contig81687_0_10000	Contig81687	0	10000	0.555689890195377	0.0668327633515093	0.837089023551232
Contig81737_0_10000	Contig81737	0	10000	0.00326610468438735	0.000623724093941995	0.832285898936459
Contig822_10000_20000	Contig822	10000	20000	0.810315207494884	0.359915374537838	0.942661979395011
Contig8220_0_10000	Contig8220	0	10000	0.256476350681942	0.00182295870108708	0.816116069324096
Contig82230_0_10000	Contig82230	0	10000	0.147208213916616	0.000754013671769644	0.76868040091571
Contig82581_0_8230	Contig82581	0	8230	0.057446110077689	0.000254817728106911	0.838817613783414
Contig82795_0_10000	Contig82795	0	10000	0.0577867130536099	0.000575059515389052	0.772289509991603
Contig82795_10000_17299	Contig82795	10000	17299	0.103269540923213	0.000959985324039864	0.806068095187391
Contig82938_0_7867	Contig82938	0	7867	0.895652733888736	0.677636312257642	0.969388342691198
Contig83_30000_40000	Contig83	30000	40000	0.159304471132459	0.000979118458771748	0.829849892058605
Contig83214_0_1018	Contig83214	0	1018	0.220385607441847	0.000738710884384026	0.886507492967951
Contig83362_0_3743	Contig83362	0	3743	0.34827507863944	0.0013945225509324	0.852510748308346
Contig83967_0_10000	Contig83967	0	10000	0.146338795290282	0.000964085219122766	0.796962324102913
Contig84081_0_7767	Contig84081	0	7767	0.237630141612141	0.00214777045342688	0.840500974785873
Contig84562_0_7741	Contig84562	0	7741	0.287441657142946	0.00160220820998357	0.831686589563661
Contig84850_10000_13869	Contig84850	10000	13869	0.370216069305743	0.00587893055016138	0.847964199177546
Contig84921_0_6213	Contig84921	0	6213	0.511846525723299	0.00232452586311499	0.904314419689204
Contig85152_0_10000	Contig85152	0	10000	0.13653557148242	0.000946524590837744	0.83658146292558
Contig85921_0_7743	Contig85921	0	7743	0.651705768829571	0.0336300533309026	0.941834262049183
Contig86180_0_7214	Contig86180	0	7214	0.415676308267249	0.00252165524309842	0.88233889164797
Contig86196_0_8580	Contig86196	0	8580	0.652544155766491	0.0470189750004821	0.899262166388019
Contig86507_10000_20000	Contig86507	10000	20000	0.0321937142258031	0.000821299021285314	0.88599561095196
Contig87397_0_6567	Contig87397	0	6567	0.0814559480619462	0.000490904146002739	0.820446633720793
Contig87873_0_10000	Contig87873	0	10000	0.0232104555177758	0.000361580510827762	0.735093695817577
Contig881_10000_20000	Contig881	10000	20000	0.186473795635731	0.00045089339149035	0.800945483836419
Contig88110_0_6556	Contig88110	0	6556	0.372813040594252	0.00118063461898042	0.870381257888389
Contig88988_0_9123	Contig88988	0	9123	0.292490576224944	0.000657210736044542	0.839648706026838
Contig89261_0_9243	Contig89261	0	9243	0.742173409539491	0.13744874099091	0.91725842158728
Contig903_10000_20000	Contig903	10000	20000	0.290502519673829	0.000744413063797094	0.859467829289274
Contig918_10000_20000	Contig918	10000	20000	0.439757191050027	0.00315533388179116	0.827376612359414
Contig92189_30000_38517	Contig92189	30000	38517	0.0397661497877605	0.000536435526226752	0.781416779613799
Contig92402_0_2326	Contig92402	0	2326	0.110305983966772	0.000563126478207023	0.820665564817407
Contig92668_0_8437	Contig92668	0	8437	0.232193308552937	0.000835585863961603	0.803821019544349
Contig93503_0_1766	Contig93503	0	1766	0.527405015165901	0.00657722644192143	0.893529336996308
Contig93748_0_3470	Contig93748	0	3470	0.0018583197317332	0.000598601405996461	0.839594618207234
Contig94106_0_2105	Contig94106	0	2105	0.507561871469522	0.015194115301657	0.860944568828401
Contig95963_0_5758	Contig95963	0	5758	0.457010478286534	0.00469227618150543	0.846463850751954
Contig96206_0_6047	Contig96206	0	6047	0.074052654661757	0.000377865760531838	0.795164212381355
Contig975_0_10000	Contig975	0	10000	0.728637318356115	0.13890988507884	0.91662471677611
Contig97731_0_10000	Contig97731	0	10000	0.431671459005458	0.00314442620214287	0.829352649000702
Contig9812_0_10000	Contig9812	0	10000	0.0269594185314851	0.000952589586805397	0.749643365816753
Contig98694_0_8909	Contig98694	0	8909	0.349617501019404	0.00156476712761484	0.822449092165653
Contig99082_10000_17573	Contig99082	10000	17573	0.423489779838877	0.00230653453453209	0.878533500752518
Contig99912_0_10000	Contig99912	0	10000	0.364284534711096	0.00144107082824906	0.857131741370063
